chrName	start	end	readsNum	baseCount	areaLen	rates
ref|NC_001136|	1172000	1173000	432	1000	1000	1.0000000
ref|NC_001136|	1173000	1174000	562	1000	1000	1.0000000
ref|NC_001136|	1174000	1175000	305	1000	1000	1.0000000
ref|NC_001136|	1175000	1176000	360	1000	1000	1.0000000
ref|NC_001136|	1176000	1177000	423	1000	1000	1.0000000
ref|NC_001136|	1177000	1178000	541	1000	1000	1.0000000
ref|NC_001136|	1178000	1179000	474	1000	1000	1.0000000
ref|NC_001136|	1179000	1180000	456	1000	1000	1.0000000
ref|NC_001136|	1180000	1181000	471	1000	1000	1.0000000
ref|NC_001136|	1181000	1182000	388	1000	1000	1.0000000
ref|NC_001136|	1182000	1183000	450	1000	1000	1.0000000
ref|NC_001136|	1183000	1184000	510	1000	1000	1.0000000
ref|NC_001136|	1184000	1185000	417	1000	1000	1.0000000
ref|NC_001136|	1185000	1186000	514	1000	1000	1.0000000
ref|NC_001136|	1186000	1187000	529	1000	1000	1.0000000
ref|NC_001136|	1187000	1188000	447	1000	1000	1.0000000
ref|NC_001136|	1188000	1189000	466	1000	1000	1.0000000
ref|NC_001136|	1189000	1190000	374	1000	1000	1.0000000
ref|NC_001136|	1190000	1191000	493	1000	1000	1.0000000
ref|NC_001136|	1191000	1192000	451	1000	1000	1.0000000
ref|NC_001136|	1192000	1193000	543	1000	1000	1.0000000
ref|NC_001136|	1193000	1194000	544	1000	1000	1.0000000
ref|NC_001136|	1194000	1195000	494	1000	1000	1.0000000
ref|NC_001136|	1195000	1196000	517	1000	1000	1.0000000
ref|NC_001136|	1196000	1197000	405	1000	1000	1.0000000
ref|NC_001136|	1197000	1198000	477	1000	1000	1.0000000
ref|NC_001136|	1198000	1199000	535	1000	1000	1.0000000
ref|NC_001136|	1199000	1200000	511	1000	1000	1.0000000
ref|NC_001136|	1200000	1201000	438	1000	1000	1.0000000
ref|NC_001136|	1201000	1202000	239	1000	1000	1.0000000
ref|NC_001136|	1202000	1203000	328	1000	1000	1.0000000
ref|NC_001136|	1203000	1204000	567	1000	1000	1.0000000
ref|NC_001136|	1204000	1205000	489	1000	1000	1.0000000
ref|NC_001136|	1205000	1206000	565	1000	1000	1.0000000
ref|NC_001136|	1206000	1207000	365	887	1000	0.8870000
ref|NC_001136|	1207000	1208000	1	2	1000	0.0020000
ref|NC_001136|	1208000	1209000	0	0	1000	0.0000000
ref|NC_001136|	1209000	1210000	0	0	1000	0.0000000
ref|NC_001136|	1210000	1211000	0	0	1000	0.0000000
ref|NC_001136|	1211000	1212000	0	0	1000	0.0000000
ref|NC_001136|	1212000	1213000	151	378	1000	0.3780000
ref|NC_001136|	1213000	1214000	396	1000	1000	1.0000000
ref|NC_001136|	1214000	1215000	453	1000	1000	1.0000000
ref|NC_001136|	1215000	1216000	466	1000	1000	1.0000000
ref|NC_001136|	1216000	1217000	467	1000	1000	1.0000000
ref|NC_001136|	1217000	1218000	372	1000	1000	1.0000000
ref|NC_001136|	1218000	1219000	509	1000	1000	1.0000000
ref|NC_001136|	1219000	1220000	402	1000	1000	1.0000000
ref|NC_001136|	1220000	1221000	366	1000	1000	1.0000000
ref|NC_001136|	1221000	1222000	491	1000	1000	1.0000000
ref|NC_001136|	1222000	1223000	479	1000	1000	1.0000000
ref|NC_001136|	1223000	1224000	378	1000	1000	1.0000000
ref|NC_001136|	1224000	1225000	395	1000	1000	1.0000000
ref|NC_001136|	1225000	1226000	473	1000	1000	1.0000000
ref|NC_001136|	1226000	1227000	594	1000	1000	1.0000000
ref|NC_001136|	1227000	1228000	517	1000	1000	1.0000000
ref|NC_001136|	1228000	1229000	428	1000	1000	1.0000000
ref|NC_001136|	1229000	1230000	351	1000	1000	1.0000000
ref|NC_001136|	1230000	1231000	550	1000	1000	1.0000000
ref|NC_001136|	1231000	1232000	577	1000	1000	1.0000000
ref|NC_001136|	1232000	1233000	631	1000	1000	1.0000000
ref|NC_001136|	1233000	1234000	504	1000	1000	1.0000000
ref|NC_001136|	1234000	1235000	400	1000	1000	1.0000000
ref|NC_001136|	1235000	1236000	475	1000	1000	1.0000000
ref|NC_001136|	1236000	1237000	483	1000	1000	1.0000000
ref|NC_001136|	1237000	1238000	513	1000	1000	1.0000000
ref|NC_001136|	1238000	1239000	334	1000	1000	1.0000000
ref|NC_001136|	1239000	1240000	329	1000	1000	1.0000000
ref|NC_001136|	1240000	1241000	457	1000	1000	1.0000000
ref|NC_001136|	1241000	1242000	408	1000	1000	1.0000000
ref|NC_001136|	1242000	1243000	346	1000	1000	1.0000000
ref|NC_001136|	1243000	1244000	1061	1000	1000	1.0000000
ref|NC_001136|	1244000	1245000	1458	1000	1000	1.0000000
ref|NC_001136|	1245000	1246000	1109	1000	1000	1.0000000
ref|NC_001136|	1246000	1247000	610	1000	1000	1.0000000
ref|NC_001136|	1247000	1248000	577	1000	1000	1.0000000
ref|NC_001136|	1248000	1249000	582	1000	1000	1.0000000
ref|NC_001136|	1249000	1250000	661	1000	1000	1.0000000
ref|NC_001136|	1250000	1251000	732	1000	1000	1.0000000
ref|NC_001136|	1251000	1252000	581	1000	1000	1.0000000
ref|NC_001136|	1252000	1253000	646	1000	1000	1.0000000
ref|NC_001136|	1253000	1254000	688	1000	1000	1.0000000
ref|NC_001136|	1254000	1255000	503	1000	1000	1.0000000
ref|NC_001136|	1255000	1256000	588	1000	1000	1.0000000
ref|NC_001136|	1256000	1257000	593	1000	1000	1.0000000
ref|NC_001136|	1257000	1258000	601	1000	1000	1.0000000
ref|NC_001136|	1258000	1259000	701	1000	1000	1.0000000
ref|NC_001136|	1259000	1260000	613	1000	1000	1.0000000
ref|NC_001136|	1260000	1261000	606	1000	1000	1.0000000
ref|NC_001136|	1261000	1262000	525	1000	1000	1.0000000
ref|NC_001136|	1262000	1263000	618	1000	1000	1.0000000
ref|NC_001136|	1263000	1264000	526	1000	1000	1.0000000
ref|NC_001136|	1264000	1265000	512	1000	1000	1.0000000
ref|NC_001136|	1265000	1266000	584	1000	1000	1.0000000
ref|NC_001136|	1266000	1267000	424	1000	1000	1.0000000
ref|NC_001136|	1267000	1268000	481	1000	1000	1.0000000
ref|NC_001136|	1268000	1269000	620	1000	1000	1.0000000
ref|NC_001136|	1269000	1270000	498	1000	1000	1.0000000
ref|NC_001136|	1270000	1271000	620	1000	1000	1.0000000
ref|NC_001136|	1271000	1272000	625	1000	1000	1.0000000
ref|NC_001136|	1272000	1273000	500	1000	1000	1.0000000
ref|NC_001136|	1273000	1274000	561	1000	1000	1.0000000
ref|NC_001136|	1274000	1275000	407	1000	1000	1.0000000
ref|NC_001136|	1275000	1276000	661	1000	1000	1.0000000
ref|NC_001136|	1276000	1277000	468	1000	1000	1.0000000
ref|NC_001136|	1277000	1278000	722	1000	1000	1.0000000
ref|NC_001136|	1278000	1279000	796	1000	1000	1.0000000
ref|NC_001136|	1279000	1280000	806	1000	1000	1.0000000
ref|NC_001136|	1280000	1281000	792	1000	1000	1.0000000
ref|NC_001136|	1281000	1282000	688	1000	1000	1.0000000
ref|NC_001136|	1282000	1283000	676	1000	1000	1.0000000
ref|NC_001136|	1283000	1284000	482	1000	1000	1.0000000
ref|NC_001136|	1284000	1285000	458	1000	1000	1.0000000
ref|NC_001136|	1285000	1286000	591	1000	1000	1.0000000
ref|NC_001136|	1286000	1287000	570	1000	1000	1.0000000
ref|NC_001136|	1287000	1288000	731	1000	1000	1.0000000
ref|NC_001136|	1288000	1289000	585	1000	1000	1.0000000
ref|NC_001136|	1289000	1290000	540	1000	1000	1.0000000
ref|NC_001136|	1290000	1291000	535	1000	1000	1.0000000
ref|NC_001136|	1291000	1292000	487	1000	1000	1.0000000
ref|NC_001136|	1292000	1293000	498	1000	1000	1.0000000
ref|NC_001136|	1293000	1294000	558	1000	1000	1.0000000
ref|NC_001136|	1294000	1295000	578	1000	1000	1.0000000
ref|NC_001136|	1295000	1296000	664	1000	1000	1.0000000
ref|NC_001136|	1296000	1297000	437	1000	1000	1.0000000
ref|NC_001136|	1297000	1298000	575	1000	1000	1.0000000
ref|NC_001136|	1298000	1299000	563	1000	1000	1.0000000
ref|NC_001136|	1299000	1300000	516	1000	1000	1.0000000
ref|NC_001136|	1300000	1301000	519	1000	1000	1.0000000
ref|NC_001136|	1301000	1302000	449	1000	1000	1.0000000
ref|NC_001136|	1302000	1303000	321	1000	1000	1.0000000
ref|NC_001136|	1303000	1304000	549	1000	1000	1.0000000
ref|NC_001136|	1304000	1305000	604	1000	1000	1.0000000
ref|NC_001136|	1305000	1306000	353	968	1000	0.9680000
ref|NC_001136|	1306000	1307000	619	1000	1000	1.0000000
ref|NC_001136|	1307000	1308000	793	1000	1000	1.0000000
ref|NC_001136|	1308000	1309000	750	1000	1000	1.0000000
ref|NC_001136|	1309000	1310000	762	1000	1000	1.0000000
ref|NC_001136|	1310000	1311000	669	1000	1000	1.0000000
ref|NC_001136|	1311000	1312000	509	1000	1000	1.0000000
ref|NC_001136|	1312000	1313000	667	1000	1000	1.0000000
ref|NC_001136|	1313000	1314000	536	1000	1000	1.0000000
ref|NC_001136|	1314000	1315000	435	1000	1000	1.0000000
ref|NC_001136|	1315000	1316000	425	1000	1000	1.0000000
ref|NC_001136|	1316000	1317000	609	1000	1000	1.0000000
ref|NC_001136|	1317000	1318000	549	1000	1000	1.0000000
ref|NC_001136|	1318000	1319000	523	1000	1000	1.0000000
ref|NC_001136|	1319000	1320000	459	1000	1000	1.0000000
ref|NC_001136|	1320000	1321000	536	1000	1000	1.0000000
ref|NC_001136|	1321000	1322000	379	1000	1000	1.0000000
ref|NC_001136|	1322000	1323000	356	1000	1000	1.0000000
ref|NC_001136|	1323000	1324000	468	1000	1000	1.0000000
ref|NC_001136|	1324000	1325000	525	1000	1000	1.0000000
ref|NC_001136|	1325000	1326000	468	1000	1000	1.0000000
ref|NC_001136|	1326000	1327000	480	1000	1000	1.0000000
ref|NC_001136|	1327000	1328000	550	1000	1000	1.0000000
ref|NC_001136|	1328000	1329000	504	1000	1000	1.0000000
ref|NC_001136|	1329000	1330000	496	1000	1000	1.0000000
ref|NC_001136|	1330000	1331000	301	962	1000	0.9620000
ref|NC_001136|	1331000	1332000	499	1000	1000	1.0000000
ref|NC_001136|	1332000	1333000	571	1000	1000	1.0000000
ref|NC_001136|	1333000	1334000	625	1000	1000	1.0000000
ref|NC_001136|	1334000	1335000	569	1000	1000	1.0000000
ref|NC_001136|	1335000	1336000	594	1000	1000	1.0000000
ref|NC_001136|	1336000	1337000	557	1000	1000	1.0000000
ref|NC_001136|	1337000	1338000	481	1000	1000	1.0000000
ref|NC_001136|	1338000	1339000	480	1000	1000	1.0000000
ref|NC_001136|	1339000	1340000	436	1000	1000	1.0000000
ref|NC_001136|	1340000	1341000	516	1000	1000	1.0000000
ref|NC_001136|	1341000	1342000	484	1000	1000	1.0000000
ref|NC_001136|	1342000	1343000	613	1000	1000	1.0000000
ref|NC_001136|	1343000	1344000	542	1000	1000	1.0000000
ref|NC_001136|	1344000	1345000	442	1000	1000	1.0000000
ref|NC_001136|	1345000	1346000	495	1000	1000	1.0000000
ref|NC_001136|	1346000	1347000	489	1000	1000	1.0000000
ref|NC_001136|	1347000	1348000	555	1000	1000	1.0000000
ref|NC_001136|	1348000	1349000	427	1000	1000	1.0000000
ref|NC_001136|	1349000	1350000	479	1000	1000	1.0000000
ref|NC_001136|	1350000	1351000	463	1000	1000	1.0000000
ref|NC_001136|	1351000	1352000	533	1000	1000	1.0000000
ref|NC_001136|	1352000	1353000	358	1000	1000	1.0000000
ref|NC_001136|	1353000	1354000	400	1000	1000	1.0000000
ref|NC_001136|	1354000	1355000	517	1000	1000	1.0000000
ref|NC_001136|	1355000	1356000	448	1000	1000	1.0000000
ref|NC_001136|	1356000	1357000	502	1000	1000	1.0000000
ref|NC_001136|	1357000	1358000	340	972	1000	0.9720000
ref|NC_001136|	1358000	1359000	453	1000	1000	1.0000000
ref|NC_001136|	1359000	1360000	418	1000	1000	1.0000000
ref|NC_001136|	1360000	1361000	468	1000	1000	1.0000000
ref|NC_001136|	1361000	1362000	505	1000	1000	1.0000000
ref|NC_001136|	1362000	1363000	464	1000	1000	1.0000000
ref|NC_001136|	1363000	1364000	543	1000	1000	1.0000000
ref|NC_001136|	1364000	1365000	458	1000	1000	1.0000000
ref|NC_001136|	1365000	1366000	466	1000	1000	1.0000000
ref|NC_001136|	1366000	1367000	456	1000	1000	1.0000000
ref|NC_001136|	1367000	1368000	399	1000	1000	1.0000000
ref|NC_001136|	1368000	1369000	433	1000	1000	1.0000000
ref|NC_001136|	1369000	1370000	437	1000	1000	1.0000000
ref|NC_001136|	1370000	1371000	519	1000	1000	1.0000000
ref|NC_001136|	1371000	1372000	463	1000	1000	1.0000000
ref|NC_001136|	1372000	1373000	387	1000	1000	1.0000000
ref|NC_001136|	1373000	1374000	419	1000	1000	1.0000000
ref|NC_001136|	1374000	1375000	484	1000	1000	1.0000000
ref|NC_001136|	1375000	1376000	519	1000	1000	1.0000000
ref|NC_001136|	1376000	1377000	537	1000	1000	1.0000000
ref|NC_001136|	1377000	1378000	446	1000	1000	1.0000000
ref|NC_001136|	1378000	1379000	518	1000	1000	1.0000000
ref|NC_001136|	1379000	1380000	413	1000	1000	1.0000000
ref|NC_001136|	1380000	1381000	384	1000	1000	1.0000000
ref|NC_001136|	1381000	1382000	540	1000	1000	1.0000000
ref|NC_001136|	1382000	1383000	396	1000	1000	1.0000000
ref|NC_001136|	1383000	1384000	468	1000	1000	1.0000000
ref|NC_001136|	1384000	1385000	437	1000	1000	1.0000000
ref|NC_001136|	1385000	1386000	334	1000	1000	1.0000000
ref|NC_001136|	1386000	1387000	462	1000	1000	1.0000000
ref|NC_001136|	1387000	1388000	546	1000	1000	1.0000000
ref|NC_001136|	1388000	1389000	396	1000	1000	1.0000000
ref|NC_001136|	1389000	1390000	501	1000	1000	1.0000000
ref|NC_001136|	1390000	1391000	599	1000	1000	1.0000000
ref|NC_001136|	1391000	1392000	540	1000	1000	1.0000000
ref|NC_001136|	1392000	1393000	545	1000	1000	1.0000000
ref|NC_001136|	1393000	1394000	428	1000	1000	1.0000000
ref|NC_001136|	1394000	1395000	553	1000	1000	1.0000000
ref|NC_001136|	1395000	1396000	507	1000	1000	1.0000000
ref|NC_001136|	1396000	1397000	444	1000	1000	1.0000000
ref|NC_001136|	1397000	1398000	509	1000	1000	1.0000000
ref|NC_001136|	1398000	1399000	410	1000	1000	1.0000000
ref|NC_001136|	1399000	1400000	380	1000	1000	1.0000000
ref|NC_001136|	1400000	1401000	458	1000	1000	1.0000000
ref|NC_001136|	1401000	1402000	380	1000	1000	1.0000000
ref|NC_001136|	1402000	1403000	381	1000	1000	1.0000000
ref|NC_001136|	1403000	1404000	440	1000	1000	1.0000000
ref|NC_001136|	1404000	1405000	391	998	1000	0.9980000
ref|NC_001136|	1405000	1406000	516	1000	1000	1.0000000
ref|NC_001136|	1406000	1407000	551	1000	1000	1.0000000
ref|NC_001136|	1407000	1408000	471	1000	1000	1.0000000
ref|NC_001136|	1408000	1409000	512	1000	1000	1.0000000
ref|NC_001136|	1409000	1410000	558	1000	1000	1.0000000
ref|NC_001136|	1410000	1411000	440	1000	1000	1.0000000
ref|NC_001136|	1411000	1412000	422	1000	1000	1.0000000
ref|NC_001136|	1412000	1413000	425	1000	1000	1.0000000
ref|NC_001136|	1413000	1414000	576	1000	1000	1.0000000
ref|NC_001136|	1414000	1415000	453	1000	1000	1.0000000
ref|NC_001136|	1415000	1416000	577	1000	1000	1.0000000
ref|NC_001136|	1416000	1417000	479	1000	1000	1.0000000
ref|NC_001136|	1417000	1418000	504	1000	1000	1.0000000
ref|NC_001136|	1418000	1419000	568	1000	1000	1.0000000
ref|NC_001136|	1419000	1420000	694	1000	1000	1.0000000
ref|NC_001136|	1420000	1421000	567	1000	1000	1.0000000
ref|NC_001136|	1421000	1422000	629	1000	1000	1.0000000
ref|NC_001136|	1422000	1423000	573	1000	1000	1.0000000
ref|NC_001136|	1423000	1424000	465	1000	1000	1.0000000
ref|NC_001136|	1424000	1425000	585	1000	1000	1.0000000
ref|NC_001136|	1425000	1426000	666	1000	1000	1.0000000
ref|NC_001136|	1426000	1427000	726	1000	1000	1.0000000
ref|NC_001136|	1427000	1428000	592	1000	1000	1.0000000
ref|NC_001136|	1428000	1429000	598	1000	1000	1.0000000
ref|NC_001136|	1429000	1430000	562	1000	1000	1.0000000
ref|NC_001136|	1430000	1431000	607	1000	1000	1.0000000
ref|NC_001136|	1431000	1432000	619	1000	1000	1.0000000
ref|NC_001136|	1432000	1433000	633	1000	1000	1.0000000
ref|NC_001136|	1433000	1434000	641	1000	1000	1.0000000
ref|NC_001136|	1434000	1435000	599	1000	1000	1.0000000
ref|NC_001136|	1435000	1436000	536	1000	1000	1.0000000
ref|NC_001136|	1436000	1437000	500	1000	1000	1.0000000
ref|NC_001136|	1437000	1438000	579	1000	1000	1.0000000
ref|NC_001136|	1438000	1439000	469	1000	1000	1.0000000
ref|NC_001136|	1439000	1440000	397	1000	1000	1.0000000
ref|NC_001136|	1440000	1441000	538	1000	1000	1.0000000
ref|NC_001136|	1441000	1442000	363	1000	1000	1.0000000
ref|NC_001136|	1442000	1443000	464	1000	1000	1.0000000
ref|NC_001136|	1443000	1444000	466	996	1000	0.9960000
ref|NC_001136|	1444000	1445000	561	1000	1000	1.0000000
ref|NC_001136|	1445000	1446000	537	1000	1000	1.0000000
ref|NC_001136|	1446000	1447000	579	1000	1000	1.0000000
ref|NC_001136|	1447000	1448000	301	862	1000	0.8620000
ref|NC_001136|	1448000	1449000	470	1000	1000	1.0000000
ref|NC_001136|	1449000	1450000	414	1000	1000	1.0000000
ref|NC_001136|	1450000	1451000	262	999	1000	0.9990000
ref|NC_001136|	1451000	1452000	444	1000	1000	1.0000000
ref|NC_001136|	1452000	1453000	551	1000	1000	1.0000000
ref|NC_001136|	1453000	1454000	421	1000	1000	1.0000000
ref|NC_001136|	1454000	1455000	517	1000	1000	1.0000000
ref|NC_001136|	1455000	1456000	470	1000	1000	1.0000000
ref|NC_001136|	1456000	1457000	278	1000	1000	1.0000000
ref|NC_001136|	1457000	1458000	448	1000	1000	1.0000000
ref|NC_001136|	1458000	1459000	385	1000	1000	1.0000000
ref|NC_001136|	1459000	1460000	367	978	1000	0.9780000
ref|NC_001136|	1460000	1461000	458	952	1000	0.9520000
ref|NC_001136|	1461000	1462000	399	1000	1000	1.0000000
ref|NC_001136|	1462000	1463000	345	851	1000	0.8510000
ref|NC_001136|	1463000	1464000	575	1000	1000	1.0000000
ref|NC_001136|	1464000	1465000	561	1000	1000	1.0000000
ref|NC_001136|	1465000	1466000	459	1000	1000	1.0000000
ref|NC_001136|	1466000	1467000	464	1000	1000	1.0000000
ref|NC_001136|	1467000	1468000	551	1000	1000	1.0000000
ref|NC_001136|	1468000	1469000	377	996	1000	0.9960000
ref|NC_001136|	1469000	1470000	342	997	1000	0.9970000
ref|NC_001136|	1470000	1471000	500	981	1000	0.9810000
ref|NC_001136|	1471000	1472000	478	1000	1000	1.0000000
ref|NC_001136|	1472000	1473000	644	1000	1000	1.0000000
ref|NC_001136|	1473000	1474000	547	1000	1000	1.0000000
ref|NC_001136|	1474000	1475000	437	1000	1000	1.0000000
ref|NC_001136|	1475000	1476000	649	1000	1000	1.0000000
ref|NC_001136|	1476000	1477000	511	1000	1000	1.0000000
ref|NC_001136|	1477000	1478000	616	1000	1000	1.0000000
ref|NC_001136|	1478000	1479000	578	1000	1000	1.0000000
ref|NC_001136|	1479000	1480000	603	1000	1000	1.0000000
ref|NC_001136|	1480000	1481000	479	1000	1000	1.0000000
ref|NC_001136|	1481000	1482000	485	1000	1000	1.0000000
ref|NC_001136|	1482000	1483000	571	1000	1000	1.0000000
ref|NC_001136|	1483000	1484000	587	1000	1000	1.0000000
ref|NC_001136|	1484000	1485000	629	1000	1000	1.0000000
ref|NC_001136|	1485000	1486000	485	1000	1000	1.0000000
ref|NC_001136|	1486000	1487000	656	1000	1000	1.0000000
ref|NC_001136|	1487000	1488000	320	997	1000	0.9970000
ref|NC_001136|	1488000	1489000	556	1000	1000	1.0000000
ref|NC_001136|	1489000	1490000	314	1000	1000	1.0000000
ref|NC_001136|	1490000	1491000	498	1000	1000	1.0000000
ref|NC_001136|	1491000	1492000	628	1000	1000	1.0000000
ref|NC_001136|	1492000	1493000	410	903	1000	0.9030000
ref|NC_001136|	1493000	1494000	382	926	1000	0.9260000
ref|NC_001136|	1494000	1495000	534	1000	1000	1.0000000
ref|NC_001136|	1495000	1496000	518	1000	1000	1.0000000
ref|NC_001136|	1496000	1497000	496	1000	1000	1.0000000
ref|NC_001136|	1497000	1498000	687	1000	1000	1.0000000
ref|NC_001136|	1498000	1499000	504	1000	1000	1.0000000
ref|NC_001136|	1499000	1500000	472	1000	1000	1.0000000
ref|NC_001136|	1500000	1501000	557	1000	1000	1.0000000
ref|NC_001136|	1501000	1502000	514	974	1000	0.9740000
ref|NC_001136|	1502000	1503000	484	882	1000	0.8820000
ref|NC_001136|	1503000	1504000	323	847	1000	0.8470000
ref|NC_001136|	1504000	1505000	362	955	1000	0.9550000
ref|NC_001136|	1505000	1506000	258	871	1000	0.8710000
ref|NC_001136|	1506000	1507000	605	1000	1000	1.0000000
ref|NC_001136|	1507000	1508000	583	1000	1000	1.0000000
ref|NC_001136|	1508000	1509000	602	1000	1000	1.0000000
ref|NC_001136|	1509000	1510000	454	1000	1000	1.0000000
ref|NC_001136|	1510000	1511000	446	1000	1000	1.0000000
ref|NC_001136|	1511000	1512000	538	1000	1000	1.0000000
ref|NC_001136|	1512000	1513000	576	1000	1000	1.0000000
ref|NC_001136|	1513000	1514000	430	1000	1000	1.0000000
ref|NC_001136|	1514000	1515000	276	915	1000	0.9150000
ref|NC_001136|	1515000	1516000	234	941	1000	0.9410000
ref|NC_001136|	1516000	1517000	277	992	1000	0.9920000
ref|NC_001136|	1517000	1518000	231	983	1000	0.9830000
ref|NC_001136|	1518000	1519000	206	966	1000	0.9660000
ref|NC_001136|	1519000	1520000	250	982	1000	0.9820000
ref|NC_001136|	1520000	1521000	405	1000	1000	1.0000000
ref|NC_001136|	1521000	1522000	212	950	1000	0.9500000
ref|NC_001136|	1522000	1523000	125	615	1000	0.6150000
ref|NC_001136|	1523000	1524000	250	760	1000	0.7600000
ref|NC_001136|	1524000	1525000	18	162	1000	0.1620000
ref|NC_001136|	1525000	1526000	404	536	1000	0.5360000
ref|NC_001136|	1526000	1527000	1283	1000	1000	1.0000000
ref|NC_001136|	1527000	1528000	44	146	1000	0.1460000
ref|NC_001136|	1528000	1529000	671	835	1000	0.8350000
ref|NC_001136|	1529000	1530000	1557	1000	1000	1.0000000
ref|NC_001136|	1530000	1531000	1097	999	1000	0.9990000
ref|NC_001136|	1531000	1531933	1225	921	933	0.9871383
ref|NC_001137|	0	1000	106	679	1000	0.6790000
ref|NC_001137|	1000	2000	201	530	1000	0.5300000
ref|NC_001137|	2000	3000	412	399	1000	0.3990000
ref|NC_001137|	3000	4000	89	564	1000	0.5640000
ref|NC_001137|	4000	5000	41	531	1000	0.5310000
ref|NC_001137|	5000	6000	216	430	1000	0.4300000
ref|NC_001137|	6000	7000	10	412	1000	0.4120000
ref|NC_001137|	7000	8000	242	994	1000	0.9940000
ref|NC_001137|	8000	9000	228	978	1000	0.9780000
ref|NC_001137|	9000	10000	445	1000	1000	1.0000000
ref|NC_001137|	10000	11000	403	1000	1000	1.0000000
ref|NC_001137|	11000	12000	369	1000	1000	1.0000000
ref|NC_001137|	12000	13000	244	983	1000	0.9830000
ref|NC_001137|	13000	14000	336	1000	1000	1.0000000
ref|NC_001137|	14000	15000	288	674	1000	0.6740000
ref|NC_001137|	15000	16000	321	995	1000	0.9950000
ref|NC_001137|	16000	17000	581	1000	1000	1.0000000
ref|NC_001137|	17000	18000	448	1000	1000	1.0000000
ref|NC_001137|	18000	19000	142	781	1000	0.7810000
ref|NC_001137|	19000	20000	144	615	1000	0.6150000
ref|NC_001137|	20000	21000	421	916	1000	0.9160000
ref|NC_001137|	21000	22000	236	770	1000	0.7700000
ref|NC_001137|	22000	23000	204	717	1000	0.7170000
ref|NC_001137|	23000	24000	334	962	1000	0.9620000
ref|NC_001137|	24000	25000	286	874	1000	0.8740000
ref|NC_001137|	25000	26000	411	1000	1000	1.0000000
ref|NC_001137|	26000	27000	666	1000	1000	1.0000000
ref|NC_001137|	27000	28000	638	1000	1000	1.0000000
ref|NC_001137|	28000	29000	594	1000	1000	1.0000000
ref|NC_001137|	29000	30000	550	1000	1000	1.0000000
ref|NC_001137|	30000	31000	607	1000	1000	1.0000000
ref|NC_001137|	31000	32000	551	1000	1000	1.0000000
ref|NC_001137|	32000	33000	586	1000	1000	1.0000000
ref|NC_001137|	33000	34000	387	974	1000	0.9740000
ref|NC_001137|	34000	35000	481	1000	1000	1.0000000
ref|NC_001137|	35000	36000	575	1000	1000	1.0000000
ref|NC_001137|	36000	37000	394	1000	1000	1.0000000
ref|NC_001137|	37000	38000	356	1000	1000	1.0000000
ref|NC_001137|	38000	39000	602	1000	1000	1.0000000
ref|NC_001137|	39000	40000	418	899	1000	0.8990000
ref|NC_001137|	40000	41000	556	999	1000	0.9990000
ref|NC_001137|	41000	42000	576	1000	1000	1.0000000
ref|NC_001137|	42000	43000	549	1000	1000	1.0000000
ref|NC_001137|	43000	44000	645	1000	1000	1.0000000
ref|NC_001137|	44000	45000	601	1000	1000	1.0000000
ref|NC_001137|	45000	46000	584	1000	1000	1.0000000
ref|NC_001137|	46000	47000	432	992	1000	0.9920000
ref|NC_001137|	47000	48000	638	1000	1000	1.0000000
ref|NC_001137|	48000	49000	598	1000	1000	1.0000000
ref|NC_001137|	49000	50000	680	1000	1000	1.0000000
ref|NC_001137|	50000	51000	642	1000	1000	1.0000000
ref|NC_001137|	51000	52000	597	1000	1000	1.0000000
ref|NC_001137|	52000	53000	365	979	1000	0.9790000
ref|NC_001137|	53000	54000	502	1000	1000	1.0000000
ref|NC_001137|	54000	55000	488	1000	1000	1.0000000
ref|NC_001137|	55000	56000	608	1000	1000	1.0000000
ref|NC_001137|	56000	57000	513	1000	1000	1.0000000
ref|NC_001137|	57000	58000	564	1000	1000	1.0000000
ref|NC_001137|	58000	59000	623	1000	1000	1.0000000
ref|NC_001137|	59000	60000	419	986	1000	0.9860000
ref|NC_001137|	60000	61000	566	1000	1000	1.0000000
ref|NC_001137|	61000	62000	390	1000	1000	1.0000000
ref|NC_001137|	62000	63000	296	1000	1000	1.0000000
ref|NC_001137|	63000	64000	540	1000	1000	1.0000000
ref|NC_001137|	64000	65000	497	1000	1000	1.0000000
ref|NC_001137|	65000	66000	485	1000	1000	1.0000000
ref|NC_001137|	66000	67000	652	1000	1000	1.0000000
ref|NC_001137|	67000	68000	549	1000	1000	1.0000000
ref|NC_001137|	68000	69000	639	1000	1000	1.0000000
ref|NC_001137|	69000	70000	614	1000	1000	1.0000000
ref|NC_001137|	70000	71000	553	1000	1000	1.0000000
ref|NC_001137|	71000	72000	657	1000	1000	1.0000000
ref|NC_001137|	72000	73000	574	1000	1000	1.0000000
ref|NC_001137|	73000	74000	460	1000	1000	1.0000000
ref|NC_001137|	74000	75000	672	1000	1000	1.0000000
ref|NC_001137|	75000	76000	471	1000	1000	1.0000000
ref|NC_001137|	76000	77000	487	1000	1000	1.0000000
ref|NC_001137|	77000	78000	561	1000	1000	1.0000000
ref|NC_001137|	78000	79000	560	1000	1000	1.0000000
ref|NC_001137|	79000	80000	438	1000	1000	1.0000000
ref|NC_001137|	80000	81000	528	1000	1000	1.0000000
ref|NC_001137|	81000	82000	518	994	1000	0.9940000
ref|NC_001137|	82000	83000	666	1000	1000	1.0000000
