chrName	start	end	length	rank
ref|NC_001139|	3854598	3854601	3	2
ref|NC_001139|	3879228	3879327	99	2
ref|NC_001139|	3884285	3884457	172	2
ref|NC_001139|	3884760	3884765	5	2
ref|NC_001139|	3886851	3886861	10	2
ref|NC_001139|	3897929	3898015	86	2
ref|NC_001139|	3905039	3905050	11	2
ref|NC_001139|	3905201	3905209	8	2
ref|NC_001139|	3924798	3924960	162	2
ref|NC_001139|	3926354	3926398	44	2
ref|NC_001139|	3932642	3932645	3	2
ref|NC_001139|	3935915	3935999	84	2
ref|NC_001139|	3936224	3936234	10	2
ref|NC_001139|	3945548	3945625	77	2
ref|NC_001139|	3955106	3955161	55	2
ref|NC_001139|	3956375	3956382	7	2
ref|NC_001139|	4019080	4019116	36	3
ref|NC_001139|	4030636	4030641	5	3
ref|NC_001139|	4058412	4058502	90	3
ref|NC_001139|	4058762	4058846	84	3
ref|NC_001139|	4080882	4080889	7	4
ref|NC_001139|	4139207	4139232	25	4
ref|NC_001139|	4140521	4140716	195	4
ref|NC_001139|	4140882	4140990	108	4
ref|NC_001139|	4141148	4141175	27	4
ref|NC_001139|	4141377	4141381	4	4
ref|NC_001139|	4141581	4141845	264	4
ref|NC_001139|	4142019	4143135	1116	4
ref|NC_001139|	4143467	4144443	976	4
ref|NC_001139|	4151212	4151282	70	4
ref|NC_001139|	4151888	4151890	2	4
ref|NC_001139|	4179562	4179584	22	5
ref|NC_001139|	4204583	4204590	7	5
ref|NC_001139|	4205979	4205980	1	5
ref|NC_001139|	4207884	4208054	170	5
ref|NC_001139|	4221788	4221801	13	5
ref|NC_001139|	4223107	4223211	104	5
ref|NC_001139|	4224512	4224618	106	5
ref|NC_001139|	4235882	4236050	168	5
ref|NC_001139|	4236423	4236425	2	5
ref|NC_001139|	4247605	4247691	86	5
ref|NC_001139|	4268957	4269002	45	5
ref|NC_001139|	4270859	4270865	6	5
ref|NC_001139|	4274210	4274582	372	5
ref|NC_001139|	4274760	4274772	12	5
ref|NC_001139|	4274923	4280165	5242	5
ref|NC_001139|	4280316	4280682	366	5
ref|NC_001139|	4284218	4284265	47	5
ref|NC_001139|	4285166	4285196	30	6
ref|NC_001139|	4294971	4294975	4	6
ref|NC_001139|	4298397	4298408	11	6
ref|NC_001139|	4299408	4299459	51	6
ref|NC_001139|	4300656	4301517	861	6
ref|NC_001139|	4301668	4306771	5103	6
ref|NC_001139|	4307555	4307727	172	6
ref|NC_001139|	4307938	4308622	684	6
ref|NC_001139|	4310458	4310545	87	6
ref|NC_001139|	4310696	4312127	1431	6
ref|NC_001139|	4312399	4313458	1059	6
ref|NC_001139|	4313609	4313801	192	6
ref|NC_001139|	4366215	4366238	23	6
ref|NC_001139|	4378650	4378661	11	6
ref|NC_001139|	4440228	4440241	13	7
ref|NC_001139|	4446198	4446383	185	7
ref|NC_001139|	4446534	4448484	1950	7
ref|NC_001139|	4448635	4450445	1810	7
ref|NC_001139|	4450596	4451398	802	7
ref|NC_001139|	4533376	4533511	135	8
ref|NC_001139|	4550590	4556420	5830	8
ref|NC_001139|	4556721	4559565	2844	8
ref|NC_001139|	4559716	4562319	2603	8
ref|NC_001139|	4587466	4587513	47	8
ref|NC_001139|	4589862	4589895	33	8
ref|NC_001139|	4597673	4597805	132	8
ref|NC_001139|	4598744	4598753	9	8
ref|NC_001139|	4609127	4609139	12	8
ref|NC_001139|	4618569	4618595	26	9
ref|NC_001139|	4621294	4621412	118	9
ref|NC_001139|	4621568	4621739	171	9
ref|NC_001139|	4627439	4627546	107	9
ref|NC_001139|	4627732	4627837	105	9
ref|NC_001139|	4659090	4659116	26	9
ref|NC_001139|	4670167	4670532	365	9
ref|NC_001139|	4670817	4670834	17	9
ref|NC_001139|	4690730	4690835	105	9
ref|NC_001139|	4692757	4692793	36	9
ref|NC_001139|	4696469	4696478	9	9
ref|NC_001139|	4722108	4722118	10	10
ref|NC_001139|	4726326	4726362	36	10
ref|NC_001139|	4726917	4726922	5	10
ref|NC_001139|	4729611	4729613	2	10
ref|NC_001139|	4733707	4733780	73	10
ref|NC_001139|	4735369	4735470	101	10
ref|NC_001139|	4735696	4735817	121	10
ref|NC_001139|	4787441	4787534	93	10
ref|NC_001139|	4787770	4787780	10	10
ref|NC_001139|	4790827	4790828	1	10
ref|NC_001139|	4791720	4791788	68	10
ref|NC_001139|	4797871	4797872	1	10
ref|NC_001139|	4802380	4802584	204	10
ref|NC_001139|	4805061	4805075	14	10
ref|NC_001139|	4807843	4807846	3	10
ref|NC_001139|	4811691	4811701	10	10
ref|NC_001139|	4811900	4812159	259	10
ref|NC_001139|	4812343	4812464	121	10
ref|NC_001139|	4812943	4813035	92	10
ref|NC_001139|	4815127	4815531	404	10
ref|NC_001139|	4815853	4815864	11	10
ref|NC_001139|	4816157	4816356	199	10
ref|NC_001139|	4816652	4817396	744	10
ref|NC_001139|	4817661	4819314	1653	10
ref|NC_001139|	4819715	4819759	44	10
ref|NC_001139|	4819910	4819934	24	10
ref|NC_001139|	4820174	4820279	105	10
ref|NC_001139|	4820452	4820453	1	10
ref|NC_001139|	4820672	4821636	964	10
ref|NC_001139|	4821811	4821926	115	10
ref|NC_001139|	4822077	4823338	1261	10
ref|NC_001139|	4823491	4823728	237	10
ref|NC_001139|	4824934	4829788	4854	10
ref|NC_001139|	4829939	4829936	-3	10
ref|NC_001140|	4829937	4830066	129	1
ref|NC_001140|	4830291	4830345	54	1
ref|NC_001140|	4830717	4830749	32	1
ref|NC_001140|	4831757	4832354	597	1
ref|NC_001140|	4832515	4832927	412	1
ref|NC_001140|	4833246	4833719	473	1
ref|NC_001140|	4834153	4834171	18	1
ref|NC_001140|	4834322	4834463	141	1
ref|NC_001140|	4834780	4835140	360	1
ref|NC_001140|	4835316	4835326	10	1
ref|NC_001140|	4835668	4835674	6	1
ref|NC_001140|	4835825	4835837	12	1
ref|NC_001140|	4836331	4836671	340	1
ref|NC_001140|	4836998	4837164	166	1
ref|NC_001140|	4838005	4838297	292	1
ref|NC_001140|	4841813	4841827	14	1
ref|NC_001140|	4842197	4842567	370	1
ref|NC_001140|	4848550	4848608	58	1
ref|NC_001140|	4862789	4862799	10	1
ref|NC_001140|	4892763	4892793	30	2
ref|NC_001140|	4894265	4894276	11	2
ref|NC_001140|	4901843	4901967	124	2
ref|NC_001140|	4908569	4908577	8	2
ref|NC_001140|	4911795	4911798	3	2
ref|NC_001140|	4915212	4921407	6195	2
ref|NC_001140|	4921564	4921707	143	2
ref|NC_001140|	4922052	4922066	14	2
ref|NC_001140|	4922523	4922526	3	2
ref|NC_001140|	4922960	4923575	615	2
ref|NC_001140|	4923767	4924914	1147	2
ref|NC_001140|	4930414	4930462	48	2
ref|NC_001140|	4935559	4935564	5	2
ref|NC_001140|	4947443	4947496	53	3
ref|NC_001140|	4956650	4956664	14	3
ref|NC_001140|	4957564	4957570	6	3
ref|NC_001140|	4961564	4961588	24	3
ref|NC_001140|	4962937	4963056	119	3
ref|NC_001140|	4963703	4963813	110	3
ref|NC_001140|	4964190	4964327	137	3
ref|NC_001140|	4966607	4966616	9	3
ref|NC_001140|	4979619	4979622	3	3
ref|NC_001140|	4980473	4980491	18	3
ref|NC_001140|	4997493	4997569	76	3
ref|NC_001140|	5000460	5000561	101	4
ref|NC_001140|	5003066	5003130	64	4
ref|NC_001140|	5006797	5006839	42	4
ref|NC_001140|	5017636	5017833	197	4
ref|NC_001140|	5028402	5028422	20	4
ref|NC_001140|	5044189	5044191	2	4
ref|NC_001140|	5044350	5046038	1688	4
ref|NC_001140|	5066877	5066879	2	5
ref|NC_001140|	5119221	5119253	32	6
ref|NC_001140|	5121263	5121297	34	6
ref|NC_001140|	5153188	5153214	26	6
ref|NC_001140|	5212514	5212596	82	7
ref|NC_001140|	5213010	5213148	138	7
ref|NC_001140|	5216016	5216035	19	7
ref|NC_001140|	5217653	5217720	67	7
ref|NC_001140|	5221680	5221868	188	7
ref|NC_001140|	5228984	5229016	32	8
ref|NC_001140|	5229167	5229171	4	8
ref|NC_001140|	5271980	5272088	108	8
ref|NC_001140|	5296273	5296418	145	9
ref|NC_001140|	5350611	5350620	9	10
ref|NC_001140|	5355383	5355724	341	10
ref|NC_001140|	5356585	5356630	45	10
ref|NC_001140|	5356781	5356838	57	10
ref|NC_001140|	5357079	5357195	116	10
ref|NC_001140|	5357378	5357579	201	10
ref|NC_001140|	5357751	5357829	78	10
ref|NC_001140|	5361764	5362484	720	10
ref|NC_001140|	5362772	5364027	1255	10
ref|NC_001140|	5364323	5364451	128	10
ref|NC_001140|	5364748	5366414	1666	10
ref|NC_001140|	5366696	5369651	2955	10
ref|NC_001140|	5369802	5370685	883	10
ref|NC_001140|	5371493	5373636	2143	10
ref|NC_001140|	5373878	5374290	412	10
ref|NC_001140|	5374441	5379586	5145	10
ref|NC_001140|	5379751	5380151	400	10
ref|NC_001140|	5380432	5381211	779	10
ref|NC_001140|	5381822	5382162	340	10
ref|NC_001140|	5382457	5382944	487	10
ref|NC_001140|	5384097	5384218	121	10
ref|NC_001140|	5386747	5387485	738	10
ref|NC_001140|	5387662	5388164	502	10
ref|NC_001140|	5388395	5388398	3	10
ref|NC_001140|	5389071	5390263	1192	10
ref|NC_001140|	5390687	5391071	384	10
ref|NC_001140|	5391381	5391676	295	10
ref|NC_001140|	5391968	5392188	220	10
ref|NC_001140|	5392403	5392580	177	10
ref|NC_001141|	5392581	5393002	421	1
ref|NC_001141|	5393181	5393523	342	1
ref|NC_001141|	5393777	5393783	6	1
ref|NC_001141|	5394019	5394326	307	1
ref|NC_001141|	5394477	5395021	544	1
ref|NC_001141|	5395328	5397999	2671	1
ref|NC_001141|	5398214	5398753	539	1
ref|NC_001141|	5398914	5398924	10	1
ref|NC_001141|	5399157	5399217	60	1
ref|NC_001141|	5399408	5400183	775	1
ref|NC_001141|	5400334	5401573	1239	1
ref|NC_001141|	5401796	5401865	69	1
ref|NC_001141|	5402050	5407099	5049	1
ref|NC_001141|	5407293	5407433	140	1
ref|NC_001141|	5407760	5407826	66	1
ref|NC_001141|	5408183	5409428	1245	1
ref|NC_001141|	5410186	5410582	396	1
ref|NC_001141|	5411264	5411269	5	1
ref|NC_001141|	5411422	5411444	22	1
ref|NC_001141|	5411673	5411707	34	1
ref|NC_001141|	5411860	5411864	4	1
ref|NC_001141|	5412197	5412432	235	1
ref|NC_001141|	5413329	5413449	120	1
ref|NC_001141|	5414091	5414093	2	1
ref|NC_001141|	5414321	5414323	2	1
ref|NC_001141|	5415178	5415181	3	1
ref|NC_001141|	5415348	5415468	120	1
ref|NC_001141|	5415664	5415973	309	1
ref|NC_001141|	5416147	5416357	210	1
ref|NC_001141|	5417921	5417938	17	1
ref|NC_001141|	5418255	5418471	216	1
ref|NC_001141|	5419129	5419310	181	1
ref|NC_001141|	5419463	5419487	24	1
ref|NC_001141|	5419671	5419884	213	1
ref|NC_001141|	5420552	5420863	311	1
ref|NC_001141|	5425256	5425263	7	1
ref|NC_001141|	5425635	5425833	198	1
ref|NC_001141|	5425991	5426144	153	1
ref|NC_001141|	5429788	5429887	99	1
ref|NC_001141|	5431957	5431993	36	1
ref|NC_001141|	5449858	5449880	22	2
ref|NC_001141|	5460821	5460856	35	2
ref|NC_001141|	5461618	5461621	3	2
ref|NC_001141|	5462270	5462289	19	2
ref|NC_001141|	5475659	5475661	2	2
ref|NC_001141|	5493119	5493198	79	3
ref|NC_001141|	5495076	5495114	38	3
ref|NC_001141|	5497842	5498017	175	3
ref|NC_001141|	5498385	5498389	4	3
ref|NC_001141|	5518435	5518584	149	3
ref|NC_001141|	5526447	5526560	113	4
ref|NC_001141|	5528788	5528995	207	4
ref|NC_001141|	5531016	5531120	104	4
ref|NC_001141|	5531877	5532039	162	4
ref|NC_001141|	5564227	5564229	2	4
ref|NC_001141|	5567689	5567709	20	4
ref|NC_001141|	5570045	5570069	24	5
ref|NC_001141|	5572236	5572305	69	5
ref|NC_001141|	5588830	5588976	146	5
ref|NC_001141|	5589238	5589604	366	5
ref|NC_001141|	5590252	5590264	12	5
ref|NC_001141|	5596009	5596092	83	5
ref|NC_001141|	5597793	5601863	4070	5
ref|NC_001141|	5602084	5603316	1232	5
ref|NC_001141|	5638527	5638558	31	6
ref|NC_001141|	5638947	5638985	38	6
ref|NC_001141|	5639905	5640183	278	6
ref|NC_001141|	5641544	5641608	64	6
ref|NC_001141|	5649585	5649587	2	6
ref|NC_001141|	5652531	5652533	2	6
ref|NC_001141|	5660923	5661020	97	7
ref|NC_001141|	5663280	5663420	140	7
ref|NC_001141|	5663700	5663711	11	7
ref|NC_001141|	5703096	5703097	1	8
ref|NC_001141|	5703287	5703427	140	8
ref|NC_001141|	5716982	5718404	1422	8
ref|NC_001141|	5725368	5725476	108	8
ref|NC_001141|	5725664	5725750	86	8
ref|NC_001141|	5726772	5726785	13	8
ref|NC_001141|	5728917	5728918	1	8
ref|NC_001141|	5729798	5729901	103	8
ref|NC_001141|	5730625	5730628	3	8
ref|NC_001141|	5730792	5730803	11	8
ref|NC_001141|	5731840	5731897	57	8
ref|NC_001141|	5734918	5734935	17	8
ref|NC_001141|	5755625	5755664	39	9
ref|NC_001141|	5775499	5775511	12	9
ref|NC_001141|	5780197	5780373	176	9
ref|NC_001141|	5780540	5780601	61	9
ref|NC_001141|	5780797	5780881	84	9
ref|NC_001141|	5781426	5781534	108	9
ref|NC_001141|	5782568	5782573	5	9
ref|NC_001141|	5783366	5783370	4	9
ref|NC_001141|	5783883	5784488	605	9
ref|NC_001141|	5784662	5785763	1101	9
ref|NC_001141|	5786041	5786063	22	9
ref|NC_001141|	5786298	5786381	83	9
ref|NC_001141|	5787303	5787380	77	9
ref|NC_001141|	5791828	5792103	275	10
ref|NC_001141|	5792612	5792621	9	10
ref|NC_001141|	5798655	5798703	48	10
ref|NC_001141|	5812058	5812061	3	10
ref|NC_001141|	5816222	5816235	13	10
ref|NC_001141|	5817820	5817825	5	10
ref|NC_001141|	5818976	5818991	15	10
ref|NC_001141|	5819799	5819814	15	10
ref|NC_001141|	5820801	5820806	5	10
ref|NC_001141|	5821151	5821183	32	10
ref|NC_001141|	5822271	5822290	19	10
ref|NC_001141|	5822479	5822550	71	10
ref|NC_001141|	5824469	5824921	452	10
ref|NC_001141|	5825154	5825214	60	10
ref|NC_001141|	5825428	5826075	647	10
ref|NC_001141|	5826236	5829721	3485	10
ref|NC_001141|	5829928	5830076	148	10
ref|NC_001141|	5830388	5830544	156	10
ref|NC_001141|	5830736	5831342	606	10
ref|NC_001141|	5831573	5831684	111	10
ref|NC_001141|	5831902	5832469	567	10
ref|NC_001142|	5832470	5851298	18828	1
ref|NC_001142|	5851459	5852103	644	1
ref|NC_001142|	5852534	5852583	49	1
ref|NC_001142|	5852992	5853000	8	1
ref|NC_001142|	5853687	5856911	3224	1
ref|NC_001142|	5857190	5857801	611	1
ref|NC_001142|	5858986	5859000	14	1
ref|NC_001142|	5860780	5860800	20	1
ref|NC_001142|	5861781	5861921	140	1
ref|NC_001142|	5862343	5862346	3	1
ref|NC_001142|	5863804	5863951	147	1
ref|NC_001142|	5865682	5865821	139	1
ref|NC_001142|	5870308	5870449	141	1
ref|NC_001142|	5891545	5891563	18	1
ref|NC_001142|	5892051	5892145	94	1
ref|NC_001142|	5912031	5912067	36	2
ref|NC_001142|	5916356	5916401	45	2
ref|NC_001142|	5918002	5918012	10	2
ref|NC_001142|	5931982	5932006	24	2
ref|NC_001142|	5938662	5938679	17	2
ref|NC_001142|	5943643	5944006	363	2
ref|NC_001142|	5947366	5947380	14	2
ref|NC_001142|	5948877	5948976	99	2
ref|NC_001142|	5951535	5951571	36	2
ref|NC_001142|	5953337	5953444	107	2
ref|NC_001142|	5954416	5954569	153	2
ref|NC_001142|	5955091	5955168	77	2
ref|NC_001142|	5955973	5956026	53	2
ref|NC_001142|	5959202	5959276	74	2
ref|NC_001142|	5966417	5966656	239	2
ref|NC_001142|	5969290	5969383	93	2
ref|NC_001142|	5972630	5972675	45	2
ref|NC_001142|	5992650	5992775	125	3
ref|NC_001142|	6029942	6036436	6494	3
ref|NC_001142|	6036596	6036655	59	3
ref|NC_001142|	6036806	6036986	180	3
ref|NC_001142|	6037296	6037297	1	3
ref|NC_001142|	6049937	6050003	66	3
ref|NC_001142|	6053678	6053684	6	3
ref|NC_001142|	6102365	6102378	13	4
ref|NC_001142|	6122056	6122194	138	4
ref|NC_001142|	6126941	6126945	4	4
ref|NC_001142|	6174792	6174824	32	5
ref|NC_001142|	6178263	6178275	12	5
ref|NC_001142|	6186304	6186416	112	5
ref|NC_001142|	6187110	6187152	42	5
ref|NC_001142|	6187313	6187326	13	5
ref|NC_001142|	6187589	6187644	55	5
ref|NC_001142|	6190506	6190683	177	5
ref|NC_001142|	6206724	6206814	90	6
ref|NC_001142|	6210668	6210800	132	6
ref|NC_001142|	6224107	6224225	118	6
ref|NC_001142|	6229425	6229431	6	6
ref|NC_001142|	6232746	6232757	11	6
ref|NC_001142|	6239958	6239967	9	6
ref|NC_001142|	6247512	6247528	16	6
ref|NC_001142|	6247848	6247849	1	6
ref|NC_001142|	6248737	6248745	8	6
ref|NC_001142|	6248997	6249011	14	6
ref|NC_001142|	6255317	6255324	7	6
ref|NC_001142|	6257224	6257399	175	6
ref|NC_001142|	6268800	6268939	139	6
ref|NC_001142|	6285999	6286003	4	7
ref|NC_001142|	6290356	6290372	16	7
ref|NC_001142|	6290911	6290915	4	7
ref|NC_001142|	6292818	6292844	26	7
ref|NC_001142|	6295087	6295091	4	7
ref|NC_001142|	6304935	6307447	2512	7
ref|NC_001142|	6307600	6309337	1737	7
ref|NC_001142|	6309488	6316444	6956	7
ref|NC_001142|	6318736	6318813	77	7
ref|NC_001142|	6318999	6319010	11	7
ref|NC_001142|	6362193	6362201	8	8
ref|NC_001142|	6370224	6370363	139	8
ref|NC_001142|	6370720	6370950	230	8
ref|NC_001142|	6371967	6372166	199	8
ref|NC_001142|	6373515	6373755	240	8
ref|NC_001142|	6375414	6375417	3	8
ref|NC_001142|	6376078	6376169	91	8
ref|NC_001142|	6381018	6381032	14	8
ref|NC_001142|	6402014	6402028	14	8
ref|NC_001142|	6414896	6414929	33	8
ref|NC_001142|	6438928	6439080	152	9
ref|NC_001142|	6439250	6439290	40	9
ref|NC_001142|	6439654	6439702	48	9
ref|NC_001142|	6440200	6440349	149	9
ref|NC_001142|	6443303	6443309	6	9
ref|NC_001142|	6452553	6452595	42	9
ref|NC_001142|	6452804	6452951	147	9
ref|NC_001142|	6453191	6453193	2	9
ref|NC_001142|	6534359	6534365	6	10
ref|NC_001142|	6534796	6534899	103	10
ref|NC_001142|	6542890	6542941	51	10
ref|NC_001142|	6546909	6546922	13	10
ref|NC_001142|	6550984	6551036	52	10
ref|NC_001142|	6552115	6552175	60	10
ref|NC_001142|	6555246	6556843	1597	10
ref|NC_001142|	6564239	6564249	10	10
ref|NC_001142|	6565734	6565739	5	10
ref|NC_001142|	6566455	6566471	16	10
ref|NC_001142|	6567248	6567257	9	10
ref|NC_001142|	6567665	6567674	9	10
ref|NC_001142|	6568379	6568389	10	10
ref|NC_001142|	6572422	6572423	1	10
ref|NC_001142|	6572616	6572722	106	10
ref|NC_001142|	6572945	6572971	26	10
ref|NC_001142|	6576292	6576378	86	10
ref|NC_001142|	6577334	6577367	33	10
ref|NC_001142|	6578082	6578221	139	10
ref|NC_001143|	6578222	6578444	222	1
ref|NC_001143|	6578619	6578745	126	1
ref|NC_001143|	6578930	6578943	13	1
ref|NC_001143|	6579350	6579620	270	1
ref|NC_001143|	6579781	6580491	710	1
ref|NC_001143|	6580656	6580973	317	1
ref|NC_001143|	6581527	6581717	190	1
ref|NC_001143|	6585866	6585891	25	1
ref|NC_001143|	6590148	6590153	5	1
ref|NC_001143|	6590907	6590911	4	1
ref|NC_001143|	6591571	6591575	4	1
ref|NC_001143|	6594132	6594305	173	1
ref|NC_001143|	6597501	6597828	327	1
ref|NC_001143|	6598747	6598753	6	1
ref|NC_001143|	6600163	6600348	185	1
ref|NC_001143|	6602545	6602654	109	1
ref|NC_001143|	6603325	6603328	3	1
ref|NC_001143|	6616384	6616410	26	1
ref|NC_001143|	6620588	6620616	28	1
ref|NC_001143|	6624732	6624733	1	1
ref|NC_001143|	6624920	6624943	23	1
ref|NC_001143|	6642066	6642067	1	1
ref|NC_001143|	6642243	6642269	26	1
ref|NC_001143|	6646020	6646021	1	2
ref|NC_001143|	6646681	6646690	9	2
ref|NC_001143|	6652307	6652313	6	2
ref|NC_001143|	6657046	6657057	11	2
ref|NC_001143|	6661993	6662119	126	2
ref|NC_001143|	6662281	6662520	239	2
ref|NC_001143|	6667477	6667506	29	2
ref|NC_001143|	6670411	6670647	236	2
ref|NC_001143|	6670913	6670940	27	2
ref|NC_001143|	6676437	6676455	18	2
ref|NC_001143|	6693636	6693639	3	2
ref|NC_001143|	6723859	6723974	115	3
ref|NC_001143|	6724605	6724610	5	3
ref|NC_001143|	6724848	6724849	1	3
ref|NC_001143|	6725139	6725141	2	3
ref|NC_001143|	6749449	6749452	3	3
ref|NC_001143|	6757417	6757472	55	3
ref|NC_001143|	6773276	6773284	8	3
ref|NC_001143|	6781080	6781345	265	4
ref|NC_001143|	6795205	6795334	129	4
ref|NC_001143|	6798085	6798105	20	4
ref|NC_001143|	6809763	6809795	32	4
ref|NC_001143|	6812253	6812434	181	4
ref|NC_001143|	6813552	6813568	16	4
ref|NC_001143|	6818912	6818921	9	4
ref|NC_001143|	6824267	6824327	60	4
ref|NC_001143|	6826116	6826199	83	4
ref|NC_001143|	6839183	6839216	33	4
ref|NC_001143|	6849128	6849140	12	5
ref|NC_001143|	6887856	6887914	58	5
ref|NC_001143|	6888252	6888253	1	5
ref|NC_001143|	6891568	6891609	41	5
ref|NC_001143|	6891761	6891918	157	5
ref|NC_001143|	6892069	6892146	77	5
ref|NC_001143|	6892415	6892738	323	5
ref|NC_001143|	6894056	6894089	33	5
ref|NC_001143|	6894466	6894620	154	5
ref|NC_001143|	6895285	6895320	35	5
ref|NC_001143|	6933312	6933413	101	6
ref|NC_001143|	6952553	6952694	141	6
ref|NC_001143|	6957149	6957357	208	6
ref|NC_001143|	6957846	6958077	231	6
ref|NC_001143|	6960777	6960784	7	6
ref|NC_001143|	6965572	6965609	37	6
ref|NC_001143|	6967314	6967462	148	6
ref|NC_001143|	6971745	6971781	36	6
ref|NC_001143|	6989709	6989748	39	7
ref|NC_001143|	7005364	7005485	121	7
ref|NC_001143|	7006995	7007001	6	7
ref|NC_001143|	7009491	7009550	59	7
ref|NC_001143|	7011055	7011067	12	7
ref|NC_001143|	7036363	7036696	333	7
ref|NC_001143|	7043432	7043442	10	7
ref|NC_001143|	7084967	7084986	19	8
ref|NC_001143|	7091898	7091994	96	8
ref|NC_001143|	7095685	7095857	172	8
ref|NC_001143|	7096298	7096337	39	8
ref|NC_001143|	7103461	7103514	53	8
ref|NC_001143|	7108841	7108915	74	8
ref|NC_001143|	7134079	7134082	3	9
ref|NC_001143|	7148398	7148536	138	9
ref|NC_001143|	7149722	7149780	58	9
ref|NC_001143|	7153010	7153024	14	9
ref|NC_001143|	7154377	7154399	22	9
ref|NC_001143|	7175213	7175222	9	9
ref|NC_001143|	7190580	7190591	11	10
ref|NC_001143|	7191319	7191377	58	10
ref|NC_001143|	7191873	7191982	109	10
ref|NC_001143|	7192206	7192466	260	10
ref|NC_001143|	7223424	7225929	2505	10
ref|NC_001143|	7226080	7226710	630	10
ref|NC_001143|	7226861	7230308	3447	10
ref|NC_001143|	7230459	7236973	6514	10
ref|NC_001143|	7237653	7237822	169	10
ref|NC_001143|	7238048	7238056	8	10
ref|NC_001143|	7238698	7239158	460	10
ref|NC_001143|	7239410	7239547	137	10
ref|NC_001143|	7239917	7240356	439	10
ref|NC_001143|	7240528	7240566	38	10
ref|NC_001143|	7240750	7240752	2	10
ref|NC_001143|	7241009	7241096	87	10
ref|NC_001143|	7241255	7241356	101	10
ref|NC_001143|	7241744	7241987	243	10
ref|NC_001143|	7242226	7242727	501	10
ref|NC_001143|	7243075	7244172	1097	10
ref|NC_001143|	7244779	7245038	259	10
ref|NC_001144|	7245039	7245108	69	1
ref|NC_001144|	7245406	7245631	225	1
ref|NC_001144|	7245830	7246659	829	1
ref|NC_001144|	7246892	7246941	49	1
ref|NC_001144|	7247271	7247281	10	1
ref|NC_001144|	7247457	7247590	133	1
ref|NC_001144|	7247867	7247996	129	1
ref|NC_001144|	7248296	7248373	77	1
ref|NC_001144|	7248544	7248976	432	1
ref|NC_001144|	7249200	7249223	23	1
ref|NC_001144|	7249374	7249971	597	1
ref|NC_001144|	7250426	7250553	127	1
ref|NC_001144|	7250721	7251174	453	1
ref|NC_001144|	7251422	7252236	814	1
ref|NC_001144|	7252632	7256678	4046	1
ref|NC_001144|	7257308	7257319	11	1
ref|NC_001144|	7258585	7258696	111	1
ref|NC_001144|	7264948	7264994	46	1
ref|NC_001144|	7265145	7265202	57	1
ref|NC_001144|	7265601	7265612	11	1
ref|NC_001144|	7266024	7266030	6	1
ref|NC_001144|	7270426	7270449	23	1
ref|NC_001144|	7293725	7293726	1	1
ref|NC_001144|	7309009	7309037	28	1
ref|NC_001144|	7309710	7309772	62	1
ref|NC_001144|	7326231	7326240	9	2
ref|NC_001144|	7331658	7331893	235	2
ref|NC_001144|	7337042	7337125	83	2
ref|NC_001144|	7337470	7337535	65	2
ref|NC_001144|	7337705	7337822	117	2
ref|NC_001144|	7340979	7341084	105	2
ref|NC_001144|	7341417	7341588	171	2
ref|NC_001144|	7341887	7341972	85	2
ref|NC_001144|	7342931	7342935	4	2
ref|NC_001144|	7345577	7345618	41	2
ref|NC_001144|	7348692	7348740	48	2
ref|NC_001144|	7366777	7366784	7	2
ref|NC_001144|	7367052	7367058	6	2
ref|NC_001144|	7370406	7370444	38	2
ref|NC_001144|	7372376	7372449	73	2
ref|NC_001144|	7374217	7374251	34	2
ref|NC_001144|	7375962	7376061	99	2
ref|NC_001144|	7440263	7440360	97	3
ref|NC_001144|	7441804	7441819	15	3
ref|NC_001144|	7460114	7466039	5925	3
ref|NC_001144|	7484214	7484256	42	4
ref|NC_001144|	7488664	7488863	199	4
ref|NC_001144|	7491258	7491264	6	4
ref|NC_001144|	7520259	7520276	17	4
ref|NC_001144|	7526030	7526053	23	4
ref|NC_001144|	7527611	7527736	125	4
ref|NC_001144|	7537107	7537188	81	4
ref|NC_001144|	7565384	7565390	6	5
ref|NC_001144|	7571447	7571479	32	5
ref|NC_001144|	7572754	7572757	3	5
ref|NC_001144|	7577477	7577561	84	5
ref|NC_001144|	7614518	7614617	99	5
ref|NC_001144|	7687872	7687882	10	6
ref|NC_001144|	7702815	7702822	7	6
ref|NC_001144|	7705443	7705513	70	6
ref|NC_001144|	7705743	7713821	8078	7
ref|NC_001144|	7713978	7734952	20974	7
ref|NC_001144|	7735103	7735356	253	7
ref|NC_001144|	7755255	7755282	27	7
ref|NC_001144|	7762883	7762941	58	7
ref|NC_001144|	7801519	7801630	111	8
ref|NC_001144|	7808545	7808555	10	8
ref|NC_001144|	7838192	7844121	5929	8
ref|NC_001144|	7852173	7852186	13	8
ref|NC_001144|	7856864	7856867	3	8
ref|NC_001144|	7857202	7857238	36	8
ref|NC_001144|	7858903	7859079	176	8
ref|NC_001144|	7873364	7873365	1	9
ref|NC_001144|	7879078	7879133	55	9
ref|NC_001144|	7881591	7881593	2	9
ref|NC_001144|	7885143	7885147	4	9
ref|NC_001144|	7895866	7895974	108	9
ref|NC_001144|	7896160	7901258	5098	9
ref|NC_001144|	7901552	7901778	226	9
ref|NC_001144|	7902304	7902305	1	9
ref|NC_001144|	7902846	7902948	102	9
ref|NC_001144|	7914164	7914216	52	9
ref|NC_001144|	7915341	7915342	1	9
