chrName	start	end	length	rank
NC_001135.5	1214918	1214924	6	6
NC_001135.5	1215173	1215223	50	6
NC_001135.5	1215853	1215863	10	6
NC_001135.5	1216138	1216419	281	6
NC_001135.5	1216579	1216967	388	6
NC_001135.5	1217133	1217210	77	6
NC_001135.5	1217479	1217531	52	6
NC_001135.5	1218165	1218388	223	6
NC_001135.5	1218626	1219086	460	6
NC_001135.5	1219646	1219673	27	6
NC_001135.5	1219860	1219943	83	6
NC_001135.5	1220394	1220606	212	6
NC_001135.5	1220782	1220874	92	6
NC_001135.5	1221370	1221428	58	6
NC_001135.5	1221840	1221868	28	6
NC_001135.5	1222196	1222546	350	6
NC_001135.5	1222832	1222911	79	6
NC_001135.5	1223334	1223361	27	6
NC_001135.5	1223608	1223779	171	6
NC_001135.5	1224042	1224330	288	6
NC_001135.5	1224494	1224843	349	6
NC_001135.5	1225115	1225210	95	6
NC_001135.5	1225377	1225452	75	6
NC_001135.5	1225717	1225723	6	6
NC_001135.5	1225896	1226224	328	6
NC_001135.5	1226424	1226733	309	6
NC_001135.5	1227367	1227460	93	6
NC_001135.5	1227793	1227800	7	6
NC_001135.5	1228057	1228068	11	6
NC_001135.5	1228525	1228535	10	6
NC_001135.5	1228686	1228840	154	6
NC_001135.5	1229069	1229242	173	6
NC_001135.5	1229551	1229650	99	6
NC_001135.5	1230176	1230207	31	6
NC_001135.5	1230724	1230733	9	6
NC_001135.5	1230912	1231025	113	6
NC_001135.5	1231313	1231656	343	6
NC_001135.5	1231926	1232301	375	6
NC_001135.5	1233553	1233929	376	7
NC_001135.5	1234083	1234243	160	7
NC_001135.5	1234487	1234518	31	7
NC_001135.5	1234701	1234710	9	7
NC_001135.5	1234863	1235247	384	7
NC_001135.5	1235467	1235480	13	7
NC_001135.5	1235797	1235812	15	7
NC_001135.5	1236178	1236187	9	7
NC_001135.5	1236514	1236533	19	7
NC_001135.5	1237093	1237125	32	7
NC_001135.5	1237327	1237426	99	7
NC_001135.5	1237640	1237760	120	7
NC_001135.5	1238190	1238203	13	7
NC_001135.5	1238440	1238497	57	7
NC_001135.5	1238806	1238813	7	7
NC_001135.5	1239191	1239351	160	7
NC_001135.5	1239569	1239586	17	7
NC_001135.5	1239813	1239839	26	7
NC_001135.5	1240082	1240186	104	7
NC_001135.5	1240501	1240519	18	7
NC_001135.5	1240683	1240913	230	7
NC_001135.5	1241808	1241946	138	7
NC_001135.5	1242107	1242190	83	7
NC_001135.5	1242491	1242661	170	7
NC_001135.5	1242881	1244555	1674	7
NC_001135.5	1245182	1245262	80	7
NC_001135.5	1245781	1245870	89	7
NC_001135.5	1246419	1246451	32	7
NC_001135.5	1246642	1246804	162	7
NC_001135.5	1247134	1247141	7	7
NC_001135.5	1247424	1247501	77	7
NC_001135.5	1247701	1248113	412	7
NC_001135.5	1248783	1249611	828	7
NC_001135.5	1250098	1250243	145	7
NC_001135.5	1250578	1250613	35	7
NC_001135.5	1251055	1251074	19	7
NC_001135.5	1251371	1251555	184	7
NC_001135.5	1253089	1253334	245	7
NC_001135.5	1253628	1253636	8	7
NC_001135.5	1253878	1254142	264	7
NC_001135.5	1254373	1254379	6	7
NC_001135.5	1254951	1255143	192	7
NC_001135.5	1255349	1255358	9	7
NC_001135.5	1255772	1255781	9	7
NC_001135.5	1256869	1256959	90	7
NC_001135.5	1257273	1257398	125	7
NC_001135.5	1258131	1258332	201	7
NC_001135.5	1258489	1258508	19	7
NC_001135.5	1259258	1259266	8	7
NC_001135.5	1259550	1259566	16	7
NC_001135.5	1259783	1260070	287	7
NC_001135.5	1260501	1260687	186	7
NC_001135.5	1260983	1261042	59	7
NC_001135.5	1261531	1261672	141	7
NC_001135.5	1261828	1262042	214	7
NC_001135.5	1262264	1262302	38	7
NC_001135.5	1262458	1262468	10	7
NC_001135.5	1262800	1262976	176	7
NC_001135.5	1263328	1263910	582	7
NC_001135.5	1264383	1264396	13	7
NC_001135.5	1264609	1264617	8	7
NC_001135.5	1264891	1264902	11	7
NC_001135.5	1265478	1265488	10	8
NC_001135.5	1265863	1265876	13	8
NC_001135.5	1266339	1266348	9	8
NC_001135.5	1266688	1266807	119	8
NC_001135.5	1267639	1267817	178	8
NC_001135.5	1268140	1268502	362	8
NC_001135.5	1268752	1268987	235	8
NC_001135.5	1269705	1269801	96	8
NC_001135.5	1270234	1270243	9	8
NC_001135.5	1270806	1271232	426	8
NC_001135.5	1271444	1271462	18	8
NC_001135.5	1271623	1271649	26	8
NC_001135.5	1271968	1272114	146	8
NC_001135.5	1272320	1272698	378	8
NC_001135.5	1272983	1273018	35	8
NC_001135.5	1273278	1273357	79	8
NC_001135.5	1273701	1273813	112	8
NC_001135.5	1274104	1274113	9	8
NC_001135.5	1274394	1274851	457	8
NC_001135.5	1275249	1275262	13	8
NC_001135.5	1275434	1275567	133	8
NC_001135.5	1275760	1275768	8	8
NC_001135.5	1275978	1276192	214	8
NC_001135.5	1276418	1276616	198	8
NC_001135.5	1276851	1276861	10	8
NC_001135.5	1277388	1277722	334	8
NC_001135.5	1277972	1278329	357	8
NC_001135.5	1278535	1278695	160	8
NC_001135.5	1278967	1279106	139	8
NC_001135.5	1279565	1279577	12	8
NC_001135.5	1279757	1279933	176	8
NC_001135.5	1280182	1280271	89	8
NC_001135.5	1282227	1282244	17	8
NC_001135.5	1282561	1282576	15	8
NC_001135.5	1283462	1283573	111	8
NC_001135.5	1283756	1283765	9	8
NC_001135.5	1284000	1284176	176	8
NC_001135.5	1284668	1284684	16	8
NC_001135.5	1285437	1285455	18	8
NC_001135.5	1285711	1285884	173	8
NC_001135.5	1286592	1286885	293	8
NC_001135.5	1287056	1287070	14	8
NC_001135.5	1287403	1287566	163	8
NC_001135.5	1287828	1288014	186	8
NC_001135.5	1288296	1288739	443	8
NC_001135.5	1288923	1288967	44	8
NC_001135.5	1289185	1289203	18	8
NC_001135.5	1289749	1289755	6	8
NC_001135.5	1289982	1289990	8	8
NC_001135.5	1290146	1290312	166	8
NC_001135.5	1291271	1291552	281	8
NC_001135.5	1292248	1292316	68	8
NC_001135.5	1292605	1292727	122	8
NC_001135.5	1293405	1293864	459	8
NC_001135.5	1294072	1294082	10	8
NC_001135.5	1294285	1294417	132	8
NC_001135.5	1294601	1294678	77	8
NC_001135.5	1295212	1295223	11	8
NC_001135.5	1296095	1296153	58	8
NC_001135.5	1296619	1296741	122	9
NC_001135.5	1297128	1297138	10	9
NC_001135.5	1297564	1297745	181	9
NC_001135.5	1298334	1299004	670	9
NC_001135.5	1299242	1299250	8	9
NC_001135.5	1299412	1299422	10	9
NC_001135.5	1299599	1299687	88	9
NC_001135.5	1299862	1299881	19	9
NC_001135.5	1300066	1300220	154	9
NC_001135.5	1300459	1300756	297	9
NC_001135.5	1300958	1301074	116	9
NC_001135.5	1301456	1301577	121	9
NC_001135.5	1301775	1301787	12	9
NC_001135.5	1302234	1302903	669	9
NC_001135.5	1303368	1303460	92	9
NC_001135.5	1303623	1303738	115	9
NC_001135.5	1304435	1304443	8	9
NC_001135.5	1304885	1304956	71	9
NC_001135.5	1305124	1305287	163	9
NC_001135.5	1305505	1305554	49	9
NC_001135.5	1305875	1306323	448	9
NC_001135.5	1306616	1306766	150	9
NC_001135.5	1307335	1307627	292	9
NC_001135.5	1307881	1308036	155	9
NC_001135.5	1308363	1308381	18	9
NC_001135.5	1308582	1308599	17	9
NC_001135.5	1309287	1309380	93	9
NC_001135.5	1309533	1309594	61	9
NC_001135.5	1309787	1309978	191	9
NC_001135.5	1310289	1310431	142	9
NC_001135.5	1311142	1311276	134	9
NC_001135.5	1311512	1311631	119	9
NC_001135.5	1312816	1312835	19	9
NC_001135.5	1313864	1314110	246	9
NC_001135.5	1314452	1314905	453	9
NC_001135.5	1315544	1315552	8	9
NC_001135.5	1316043	1316114	71	9
NC_001135.5	1316286	1317046	760	9
NC_001135.5	1317252	1317360	108	9
NC_001135.5	1317635	1317724	89	9
NC_001135.5	1318441	1318447	6	9
NC_001135.5	1318893	1319063	170	9
NC_001135.5	1319608	1319619	11	9
NC_001135.5	1319778	1319795	17	9
NC_001135.5	1320037	1320245	208	9
NC_001135.5	1320402	1320445	43	9
NC_001135.5	1320621	1320654	33	9
NC_001135.5	1321380	1321464	84	9
NC_001135.5	1321750	1321762	12	9
NC_001135.5	1322179	1322303	124	9
NC_001135.5	1322473	1322494	21	9
NC_001135.5	1322855	1323399	544	9
NC_001135.5	1323575	1323581	6	9
NC_001135.5	1323764	1324044	280	9
NC_001135.5	1324391	1324405	14	9
NC_001135.5	1324644	1324654	10	9
NC_001135.5	1324961	1325025	64	9
NC_001135.5	1325303	1325316	13	9
NC_001135.5	1325807	1325978	171	9
NC_001135.5	1326321	1326448	127	9
NC_001135.5	1326623	1326657	34	9
NC_001135.5	1327050	1327101	51	9
NC_001135.5	1327482	1327495	13	9
NC_001135.5	1327652	1327859	207	9
NC_001135.5	1328013	1328150	137	9
NC_001135.5	1328878	1328886	8	10
NC_001135.5	1329378	1329622	244	10
NC_001135.5	1329858	1330058	200	10
NC_001135.5	1330504	1330727	223	10
NC_001135.5	1331020	1331030	10	10
NC_001135.5	1331207	1332014	807	10
NC_001135.5	1332228	1332523	295	10
NC_001135.5	1332707	1333165	458	10
NC_001135.5	1333783	1334005	222	10
NC_001135.5	1334263	1334401	138	10
NC_001135.5	1334629	1335220	591	10
NC_001135.5	1335570	1335772	202	10
NC_001135.5	1335943	1336222	279	10
NC_001135.5	1336382	1337601	1219	10
NC_001135.5	1337757	1337847	90	10
NC_001135.5	1338242	1338718	476	10
NC_001135.5	1339023	1339675	652	10
NC_001135.5	1339878	1339889	11	10
NC_001135.5	1340089	1340416	327	10
NC_001135.5	1340659	1340712	53	10
NC_001135.5	1340904	1340937	33	10
NC_001135.5	1341216	1341225	9	10
NC_001135.5	1341932	1342039	107	10
NC_001135.5	1342615	1342634	19	10
NC_001135.5	1342832	1342936	104	10
NC_001135.5	1343304	1343443	139	10
NC_001135.5	1343623	1343872	249	10
NC_001135.5	1344108	1344247	139	10
NC_001135.5	1344780	1344908	128	10
NC_001135.5	1345192	1345210	18	10
NC_001135.5	1345575	1345720	145	10
NC_001135.5	1345893	1345933	40	10
NC_001135.5	1346207	1346224	17	10
NC_001135.5	1346460	1346594	134	10
NC_001135.5	1347080	1347303	223	10
NC_001135.5	1347683	1347751	68	10
NC_001135.5	1348979	1349005	26	10
NC_001135.5	1349559	1349569	10	10
NC_001135.5	1349985	1350239	254	10
NC_001135.5	1350408	1350554	146	10
NC_001135.5	1350712	1350816	104	10
NC_001135.5	1351033	1351034	1	10
NC_001135.5	1351189	1351202	13	10
NC_001135.5	1351611	1351903	292	10
NC_001135.5	1352420	1352493	73	10
NC_001135.5	1353574	1353766	192	10
NC_001135.5	1354048	1354158	110	10
NC_001135.5	1354951	1355386	435	10
NC_001135.5	1355580	1355592	12	10
NC_001135.5	1355965	1356109	144	10
NC_001135.5	1356321	1356337	16	10
NC_001135.5	1356745	1357247	502	10
NC_001135.5	1357486	1357494	8	10
NC_001135.5	1358193	1358206	13	10
NC_001135.5	1358390	1358396	6	10
NC_001135.5	1358591	1358606	15	10
NC_001135.5	1358888	1358981	93	10
NC_001135.5	1359217	1359383	166	10
NC_001135.5	1359629	1359636	7	10
NC_001135.5	1359925	1360024	99	10
NC_001136.10	1360025	1360487	462	1
NC_001136.10	1360646	1360907	261	1
NC_001136.10	1361163	1361171	8	1
NC_001136.10	1361585	1361856	271	1
NC_001136.10	1362171	1362401	230	1
NC_001136.10	1362607	1363120	513	1
NC_001136.10	1363524	1363593	69	1
NC_001136.10	1363825	1363907	82	1
NC_001136.10	1364091	1364259	168	1
NC_001136.10	1364522	1364580	58	1
NC_001136.10	1364741	1364962	221	1
NC_001136.10	1365220	1365479	259	1
NC_001136.10	1365724	1365887	163	1
NC_001136.10	1366041	1366049	8	1
NC_001136.10	1366549	1366570	21	1
NC_001136.10	1366773	1367011	238	1
NC_001136.10	1367319	1367414	95	1
NC_001136.10	1367872	1368394	522	1
NC_001136.10	1368611	1368629	18	1
NC_001136.10	1368785	1368797	12	1
NC_001136.10	1369453	1369460	7	1
NC_001136.10	1369780	1370231	451	1
NC_001136.10	1370530	1370814	284	1
NC_001136.10	1371037	1371060	23	1
NC_001136.10	1371272	1371291	19	1
NC_001136.10	1371574	1371648	74	1
NC_001136.10	1371859	1371873	14	1
NC_001136.10	1372341	1372371	30	1
NC_001136.10	1373103	1373111	8	1
NC_001136.10	1373380	1373433	53	1
NC_001136.10	1373722	1373825	103	1
NC_001136.10	1374035	1374061	26	1
NC_001136.10	1374465	1374745	280	1
NC_001136.10	1374932	1374946	14	1
NC_001136.10	1375158	1375464	306	1
NC_001136.10	1375640	1375800	160	1
NC_001136.10	1376111	1376209	98	1
NC_001136.10	1376824	1376992	168	1
NC_001136.10	1377195	1377325	130	1
NC_001136.10	1377581	1377596	15	1
NC_001136.10	1378455	1378464	9	1
NC_001136.10	1378725	1378743	18	1
NC_001136.10	1379020	1379038	18	1
NC_001136.10	1379327	1379493	166	1
NC_001136.10	1379760	1380071	311	1
NC_001136.10	1380257	1380805	548	1
NC_001136.10	1381078	1381251	173	1
NC_001136.10	1381966	1381976	10	1
NC_001136.10	1382595	1382604	9	1
NC_001136.10	1382790	1382927	137	1
NC_001136.10	1383203	1383217	14	1
NC_001136.10	1383869	1384056	187	1
NC_001136.10	1384237	1384342	105	1
NC_001136.10	1384752	1384765	13	1
NC_001136.10	1385176	1385296	120	1
NC_001136.10	1385550	1385576	26	1
NC_001136.10	1385887	1386172	285	1
NC_001136.10	1386412	1386509	97	1
NC_001136.10	1386680	1386843	163	1
NC_001136.10	1387062	1387844	782	1
NC_001136.10	1388066	1388105	39	1
NC_001136.10	1388458	1388471	13	1
NC_001136.10	1388932	1388940	8	1
NC_001136.10	1390201	1390207	6	1
NC_001136.10	1390413	1390523	110	1
NC_001136.10	1390960	1390968	8	1
NC_001136.10	1391268	1391424	156	1
NC_001136.10	1391883	1391895	12	1
NC_001136.10	1392161	1392212	51	1
NC_001136.10	1393291	1393375	84	1
NC_001136.10	1393578	1393595	17	1
NC_001136.10	1393778	1393788	10	1
NC_001136.10	1393953	1394159	206	1
NC_001136.10	1394371	1394513	142	1
NC_001136.10	1394809	1394816	7	1
NC_001136.10	1395045	1395212	167	1
NC_001136.10	1396263	1396270	7	1
NC_001136.10	1396706	1396746	40	1
NC_001136.10	1397532	1397542	10	1
NC_001136.10	1397733	1397738	5	1
NC_001136.10	1397940	1397972	32	1
NC_001136.10	1398177	1398189	12	1
NC_001136.10	1398384	1398405	21	1
NC_001136.10	1398681	1398693	12	1
NC_001136.10	1398850	1399102	252	1
NC_001136.10	1399266	1399492	226	1
NC_001136.10	1400388	1400433	45	1
NC_001136.10	1400599	1401062	463	1
NC_001136.10	1401412	1401419	7	1
NC_001136.10	1402529	1402610	81	1
NC_001136.10	1403251	1403258	7	1
NC_001136.10	1403546	1404088	542	1
NC_001136.10	1404833	1404840	7	1
NC_001136.10	1405637	1405651	14	1
NC_001136.10	1405969	1406060	91	1
NC_001136.10	1406225	1406261	36	1
NC_001136.10	1406612	1406953	341	1
NC_001136.10	1407104	1407685	581	1
NC_001136.10	1408259	1408269	10	1
NC_001136.10	1408466	1408473	7	1
NC_001136.10	1408694	1408706	12	1
NC_001136.10	1408948	1408957	9	1
NC_001136.10	1409316	1409442	126	1
NC_001136.10	1409634	1409640	6	1
NC_001136.10	1409831	1410131	300	1
NC_001136.10	1410357	1410628	271	1
NC_001136.10	1410797	1410846	49	1
NC_001136.10	1411019	1411033	14	1
NC_001136.10	1411256	1411267	11	1
NC_001136.10	1411483	1411491	8	1
NC_001136.10	1411654	1411661	7	1
NC_001136.10	1411848	1411856	8	1
NC_001136.10	1412124	1412133	9	1
NC_001136.10	1412362	1412519	157	1
NC_001136.10	1413023	1413036	13	1
NC_001136.10	1413225	1413390	165	1
NC_001136.10	1413743	1414209	466	1
NC_001136.10	1414387	1414404	17	1
NC_001136.10	1415258	1415720	462	1
NC_001136.10	1415936	1415946	10	1
NC_001136.10	1416432	1416625	193	1
NC_001136.10	1416822	1417250	428	1
NC_001136.10	1417490	1417540	50	1
NC_001136.10	1417776	1417994	218	1
NC_001136.10	1418301	1418330	29	1
NC_001136.10	1418943	1419136	193	1
NC_001136.10	1419299	1419305	6	1
NC_001136.10	1420372	1420992	620	1
NC_001136.10	1421355	1421366	11	1
NC_001136.10	1421705	1421915	210	1
NC_001136.10	1422194	1422212	18	1
NC_001136.10	1422612	1422624	12	1
NC_001136.10	1422920	1422934	14	1
NC_001136.10	1423174	1423271	97	1
NC_001136.10	1424050	1424116	66	1
NC_001136.10	1424478	1424487	9	1
NC_001136.10	1425108	1425178	70	1
NC_001136.10	1425366	1425538	172	1
NC_001136.10	1425816	1426209	393	1
NC_001136.10	1426464	1426566	102	1
NC_001136.10	1427089	1427099	10	1
NC_001136.10	1427482	1427717	235	1
NC_001136.10	1427868	1428002	134	1
NC_001136.10	1428902	1428913	11	1
NC_001136.10	1429432	1429449	17	1
NC_001136.10	1429605	1429614	9	1
NC_001136.10	1430026	1430038	12	1
NC_001136.10	1430358	1430625	267	1
NC_001136.10	1430839	1430974	135	1
NC_001136.10	1431165	1431177	12	1
NC_001136.10	1431393	1431548	155	1
NC_001136.10	1431914	1431923	9	1
NC_001136.10	1432343	1432652	309	1
NC_001136.10	1433132	1433595	463	1
NC_001136.10	1433946	1433960	14	1
NC_001136.10	1434140	1434155	15	1
NC_001136.10	1434330	1434345	15	1
NC_001136.10	1434600	1435389	789	1
NC_001136.10	1435629	1435644	15	1
NC_001136.10	1436052	1436098	46	1
NC_001136.10	1436378	1436386	8	1
NC_001136.10	1436641	1436864	223	1
NC_001136.10	1437102	1437561	459	1
NC_001136.10	1437772	1437894	122	1
NC_001136.10	1438081	1438111	30	1
NC_001136.10	1438275	1438355	80	1
NC_001136.10	1438968	1439329	361	1
NC_001136.10	1440462	1440507	45	1
NC_001136.10	1440697	1440811	114	1
NC_001136.10	1441048	1441059	11	1
NC_001136.10	1441306	1441324	18	1
NC_001136.10	1441529	1441612	83	1
NC_001136.10	1441798	1441811	13	1
NC_001136.10	1442187	1442211	24	1
NC_001136.10	1442436	1442772	336	1
NC_001136.10	1443449	1443483	34	1
NC_001136.10	1443646	1443832	186	1
NC_001136.10	1444276	1444287	11	1
NC_001136.10	1444755	1445012	257	1
NC_001136.10	1445279	1445384	105	1
NC_001136.10	1445780	1445913	133	1
NC_001136.10	1446142	1446453	311	1
NC_001136.10	1446847	1446965	118	1
NC_001136.10	1447353	1447460	107	1
NC_001136.10	1447926	1448200	274	1
NC_001136.10	1448661	1449136	475	1
NC_001136.10	1449471	1449481	10	1
NC_001136.10	1449795	1450195	400	1
NC_001136.10	1450534	1450544	10	1
NC_001136.10	1450791	1450866	75	1
NC_001136.10	1451151	1451515	364	1
NC_001136.10	1451877	1451931	54	1
NC_001136.10	1452198	1452218	20	1
NC_001136.10	1452492	1452828	336	1
NC_001136.10	1453100	1453114	14	1
NC_001136.10	1453312	1453341	29	1
NC_001136.10	1453816	1454086	270	1
NC_001136.10	1454519	1454542	23	1
NC_001136.10	1455586	1455601	15	1
NC_001136.10	1455814	1456097	283	1
NC_001136.10	1456315	1456332	17	1
NC_001136.10	1456936	1456968	32	1
NC_001136.10	1457218	1457389	171	1
NC_001136.10	1457759	1457770	11	1
NC_001136.10	1458042	1458058	16	1
NC_001136.10	1458231	1458251	20	1
NC_001136.10	1458402	1458708	306	1
NC_001136.10	1459032	1459045	13	1
NC_001136.10	1459246	1459653	407	1
NC_001136.10	1460088	1460130	42	1
NC_001136.10	1460380	1460565	185	1
NC_001136.10	1460842	1461698	856	1
NC_001136.10	1461946	1461958	12	1
NC_001136.10	1462152	1462318	166	1
NC_001136.10	1462662	1462809	147	1
NC_001136.10	1463040	1463052	12	1
NC_001136.10	1463373	1463555	182	1
NC_001136.10	1463857	1463866	9	1
NC_001136.10	1464164	1464284	120	1
NC_001136.10	1464736	1464948	212	1
NC_001136.10	1465465	1465480	15	1
NC_001136.10	1466213	1466236	23	1
NC_001136.10	1466592	1466602	10	1
NC_001136.10	1466929	1467040	111	1
NC_001136.10	1467221	1467226	5	1
NC_001136.10	1467625	1467638	13	1
NC_001136.10	1468278	1468289	11	1
NC_001136.10	1468556	1468714	158	1
NC_001136.10	1469207	1469353	146	1
NC_001136.10	1470021	1470028	7	1
NC_001136.10	1470565	1470577	12	1
NC_001136.10	1470926	1470938	12	1
NC_001136.10	1471097	1471143	46	1
NC_001136.10	1471474	1471597	123	1
NC_001136.10	1471849	1471937	88	1
NC_001136.10	1472136	1472150	14	1
NC_001136.10	1472628	1472835	207	1
NC_001136.10	1473162	1473411	249	1
NC_001136.10	1473721	1473734	13	1
NC_001136.10	1474232	1474441	209	1
NC_001136.10	1474643	1474677	34	1
NC_001136.10	1475054	1475152	98	1
NC_001136.10	1475498	1475514	16	1
NC_001136.10	1475937	1476287	350	1
NC_001136.10	1477032	1477163	131	1
NC_001136.10	1477425	1478170	745	1
NC_001136.10	1478489	1478784	295	1
NC_001136.10	1478996	1479006	10	1
NC_001136.10	1479674	1479745	71	1
NC_001136.10	1480348	1480464	116	1
NC_001136.10	1480817	1480825	8	1
NC_001136.10	1481399	1481447	48	1
NC_001136.10	1481817	1481827	10	1
NC_001136.10	1482021	1482162	141	1
NC_001136.10	1482487	1482600	113	1
NC_001136.10	1482800	1482819	19	1
NC_001136.10	1483024	1483049	25	1
NC_001136.10	1483344	1483891	547	1
NC_001136.10	1484859	1485081	222	1
NC_001136.10	1485281	1485295	14	1
NC_001136.10	1485450	1485461	11	1
NC_001136.10	1485788	1485809	21	1
NC_001136.10	1486218	1486854	636	1
NC_001136.10	1487878	1488055	177	1
NC_001136.10	1488358	1488372	14	1
NC_001136.10	1488698	1488913	215	1
NC_001136.10	1489924	1490231	307	1
NC_001136.10	1490389	1490493	104	1
NC_001136.10	1490891	1491128	237	1
NC_001136.10	1491556	1491573	17	1
NC_001136.10	1491949	1492221	272	1
NC_001136.10	1492704	1493156	452	1
NC_001136.10	1493341	1493347	6	1
NC_001136.10	1493589	1493599	10	1
NC_001136.10	1494667	1494687	20	1
NC_001136.10	1494857	1494872	15	1
NC_001136.10	1495101	1495112	11	1
NC_001136.10	1495427	1495502	75	1
NC_001136.10	1495753	1495897	144	1
NC_001136.10	1496134	1496148	14	1
NC_001136.10	1496475	1496488	13	1
NC_001136.10	1496826	1496843	17	1
NC_001136.10	1497087	1497106	19	1
NC_001136.10	1497401	1498036	635	1
NC_001136.10	1498347	1498355	8	1
NC_001136.10	1498554	1498566	12	1
NC_001136.10	1498874	1499050	176	1
NC_001136.10	1499260	1499988	728	1
NC_001136.10	1500413	1500493	80	1
NC_001136.10	1501023	1501188	165	1
NC_001136.10	1501504	1501918	414	1
NC_001136.10	1502194	1502206	12	1
NC_001136.10	1502415	1502699	284	1
NC_001136.10	1502946	1502958	12	1
NC_001136.10	1503445	1503509	64	1
NC_001136.10	1503689	1503888	199	1
NC_001136.10	1504061	1504520	459	1
NC_001136.10	1504690	1504702	12	1
NC_001136.10	1505093	1505332	239	1
NC_001136.10	1505530	1505841	311	1
NC_001136.10	1506330	1506445	115	1
NC_001136.10	1506738	1506747	9	1
NC_001136.10	1507107	1507125	18	1
NC_001136.10	1507704	1507734	30	1
NC_001136.10	1508088	1508177	89	1
NC_001136.10	1508377	1508386	9	1
NC_001136.10	1508706	1508759	53	1
NC_001136.10	1508993	1509215	222	1
NC_001136.10	1509991	1509997	6	1
NC_001136.10	1510855	1510871	16	1
NC_001136.10	1511041	1511055	14	1
NC_001136.10	1511905	1511923	18	1
NC_001136.10	1512477	1512484	7	1
NC_001136.10	1512913	1513014	101	1
NC_001136.10	1513258	1513274	16	2
NC_001136.10	1513691	1513800	109	2
NC_001136.10	1515237	1515265	28	2
NC_001136.10	1515667	1515791	124	2
NC_001136.10	1515982	1516563	581	2
NC_001136.10	1516856	1516867	11	2
NC_001136.10	1517038	1517230	192	2
NC_001136.10	1517523	1517573	50	2
NC_001136.10	1517750	1517762	12	2
NC_001136.10	1517937	1518043	106	2
NC_001136.10	1518550	1518688	138	2
NC_001136.10	1518865	1519080	215	2
NC_001136.10	1519284	1519507	223	2
NC_001136.10	1519704	1519715	11	2
NC_001136.10	1520318	1520336	18	2
NC_001136.10	1520704	1520979	275	2
NC_001136.10	1521264	1521276	12	2
NC_001136.10	1521505	1521747	242	2
NC_001136.10	1522074	1522158	84	2
NC_001136.10	1522772	1522783	11	2
NC_001136.10	1523281	1523493	212	2
NC_001136.10	1523979	1524326	347	2
NC_001136.10	1524652	1524660	8	2
NC_001136.10	1524962	1524997	35	2
NC_001136.10	1525478	1525607	129	2
NC_001136.10	1525880	1525888	8	2
NC_001136.10	1526428	1526487	59	2
NC_001136.10	1526750	1527036	286	2
NC_001136.10	1527328	1527345	17	2
NC_001136.10	1527556	1527645	89	2
NC_001136.10	1528193	1528750	557	2
NC_001136.10	1529297	1529320	23	2
NC_001136.10	1529518	1529526	8	2
NC_001136.10	1529708	1529972	264	2
NC_001136.10	1530160	1530426	266	2
NC_001136.10	1530984	1531290	306	2
NC_001136.10	1531752	1532327	575	2
NC_001136.10	1532696	1532844	148	2
NC_001136.10	1533294	1533435	141	2
NC_001136.10	1533954	1534721	767	2
NC_001136.10	1534912	1535104	192	2
NC_001136.10	1535375	1535914	539	2
NC_001136.10	1536582	1536712	130	2
NC_001136.10	1536967	1536977	10	2
NC_001136.10	1537153	1537270	117	2
NC_001136.10	1537433	1537444	11	2
NC_001136.10	1537991	1538287	296	2
NC_001136.10	1538636	1538644	8	2
NC_001136.10	1538840	1538849	9	2
NC_001136.10	1539450	1539459	9	2
NC_001136.10	1539718	1539734	16	2
NC_001136.10	1539897	1540081	184	2
NC_001136.10	1540256	1540267	11	2
NC_001136.10	1540979	1541530	551	2
NC_001136.10	1541726	1541769	43	2
NC_001136.10	1541944	1542004	60	2
NC_001136.10	1542216	1542875	659	2
NC_001136.10	1543140	1543212	72	2
NC_001136.10	1543489	1543497	8	2
NC_001136.10	1543798	1543808	10	2
NC_001136.10	1544009	1544395	386	2
NC_001136.10	1544697	1544933	236	2
NC_001136.10	1545185	1545479	294	2
NC_001136.10	1545860	1546148	288	2
NC_001136.10	1546536	1546892	356	2
NC_001136.10	1547419	1547453	34	2
NC_001136.10	1547687	1547702	15	2
NC_001136.10	1547977	1548316	339	2
NC_001136.10	1548538	1548912	374	2
NC_001136.10	1549102	1549119	17	2
NC_001136.10	1549431	1549715	284	2
NC_001136.10	1549950	1550531	581	2
NC_001136.10	1550710	1550747	37	2
NC_001136.10	1550993	1551002	9	2
NC_001136.10	1551253	1551588	335	2
NC_001136.10	1551817	1551894	77	2
NC_001136.10	1552146	1552170	24	2
NC_001136.10	1552387	1552810	423	2
NC_001136.10	1553009	1553025	16	2
NC_001136.10	1553371	1553439	68	2
NC_001136.10	1553671	1553732	61	2
NC_001136.10	1553990	1554006	16	2
NC_001136.10	1554207	1554504	297	2
NC_001136.10	1554660	1554912	252	2
NC_001136.10	1555104	1555389	285	2
NC_001136.10	1555625	1555639	14	2
NC_001136.10	1556025	1556035	10	2
NC_001136.10	1556847	1556862	15	2
NC_001136.10	1557318	1557328	10	2
NC_001136.10	1558195	1558402	207	2
NC_001136.10	1559877	1559895	18	2
NC_001136.10	1560704	1560938	234	2
NC_001136.10	1561272	1561282	10	2
NC_001136.10	1561639	1561729	90	2
NC_001136.10	1561905	1561917	12	2
NC_001136.10	1562654	1562674	20	2
NC_001136.10	1562841	1563022	181	2
NC_001136.10	1563562	1563572	10	2
NC_001136.10	1563752	1563763	11	2
NC_001136.10	1563928	1563939	11	2
NC_001136.10	1564119	1564270	151	2
