chrName	start	end	length	rank
NC_001136.10	2753582	2753722	140	10
NC_001136.10	2753962	2754071	109	10
NC_001136.10	2755363	2755426	63	10
NC_001136.10	2755860	2756028	168	10
NC_001136.10	2757374	2757441	67	10
NC_001136.10	2759255	2759341	86	10
NC_001136.10	2760288	2760325	37	10
NC_001136.10	2760709	2761025	316	10
NC_001136.10	2762164	2762184	20	10
NC_001136.10	2762531	2762620	89	10
NC_001136.10	2762662	2762763	101	10
NC_001136.10	2763721	2763731	10	10
NC_001136.10	2764353	2764432	79	10
NC_001136.10	2764603	2764647	44	10
NC_001136.10	2764664	2764767	103	10
NC_001136.10	2764795	2764915	120	10
NC_001136.10	2765153	2765263	110	10
NC_001136.10	2765879	2766058	179	10
NC_001136.10	2766637	2766756	119	10
NC_001136.10	2766859	2766870	11	10
NC_001136.10	2769437	2769632	195	10
NC_001136.10	2771639	2771679	40	10
NC_001136.10	2772698	2772706	8	10
NC_001136.10	2774072	2774135	63	10
NC_001136.10	2774722	2774723	1	10
NC_001136.10	2777295	2777352	57	10
NC_001136.10	2777591	2777637	46	10
NC_001136.10	2778246	2778316	70	10
NC_001136.10	2778484	2778524	40	10
NC_001136.10	2780073	2780082	9	10
NC_001136.10	2781050	2781065	15	10
NC_001136.10	2781969	2782048	79	10
NC_001136.10	2783838	2783951	113	10
NC_001136.10	2785860	2785890	30	10
NC_001136.10	2786242	2786251	9	10
NC_001136.10	2786744	2786850	106	10
NC_001136.10	2792215	2792223	8	10
NC_001136.10	2793718	2793783	65	10
NC_001136.10	2795804	2795842	38	10
NC_001136.10	2796874	2796885	11	10
NC_001136.10	2799034	2799096	62	10
NC_001136.10	2799332	2799438	106	10
NC_001136.10	2799564	2799706	142	10
NC_001136.10	2800349	2800432	83	10
NC_001136.10	2802446	2802610	164	10
NC_001136.10	2803072	2803133	61	10
NC_001136.10	2803173	2803281	108	10
NC_001136.10	2803500	2803592	92	10
NC_001136.10	2803686	2803807	121	10
NC_001136.10	2806398	2806409	11	10
NC_001136.10	2806920	2807140	220	10
NC_001136.10	2807299	2807304	5	10
NC_001136.10	2807546	2807658	112	10
NC_001136.10	2808094	2808103	9	10
NC_001136.10	2809013	2809042	29	10
NC_001136.10	2809511	2809531	20	10
NC_001136.10	2810171	2810184	13	10
NC_001136.10	2810709	2810791	82	10
NC_001136.10	2811048	2811054	6	10
NC_001136.10	2811186	2811294	108	10
NC_001136.10	2812055	2812188	133	10
NC_001136.10	2813245	2813438	193	10
NC_001136.10	2815363	2815370	7	10
NC_001136.10	2815606	2815621	15	10
NC_001136.10	2816079	2816304	225	10
NC_001136.10	2816684	2816686	2	10
NC_001136.10	2817050	2817056	6	10
NC_001136.10	2817260	2817373	113	10
NC_001136.10	2818823	2818954	131	10
NC_001136.10	2819663	2819688	25	10
NC_001136.10	2820424	2820441	17	10
NC_001136.10	2820836	2820850	14	10
NC_001136.10	2821335	2821341	6	10
NC_001136.10	2821949	2821988	39	10
NC_001136.10	2822156	2822223	67	10
NC_001136.10	2822805	2822864	59	10
NC_001136.10	2823249	2823328	79	10
NC_001136.10	2823724	2823880	156	10
NC_001136.10	2824866	2825051	185	10
NC_001136.10	2826230	2826282	52	10
NC_001136.10	2827327	2827335	8	10
NC_001136.10	2827599	2827603	4	10
NC_001136.10	2828511	2828556	45	10
NC_001136.10	2828898	2829035	137	10
NC_001136.10	2833133	2833258	125	10
NC_001136.10	2833964	2834003	39	10
NC_001136.10	2834341	2834353	12	10
NC_001136.10	2834809	2834924	115	10
NC_001136.10	2835553	2835655	102	10
NC_001136.10	2838229	2838253	24	10
NC_001136.10	2840037	2840045	8	10
NC_001136.10	2840734	2840745	11	10
NC_001136.10	2840913	2840946	33	10
NC_001136.10	2841013	2841118	105	10
NC_001136.10	2841713	2841814	101	10
NC_001136.10	2842719	2842738	19	10
NC_001136.10	2845482	2845634	152	10
NC_001136.10	2846214	2846258	44	10
NC_001136.10	2847073	2847291	218	10
NC_001136.10	2849110	2849214	104	10
NC_001136.10	2850132	2850141	9	10
NC_001136.10	2850927	2851048	121	10
NC_001136.10	2855516	2855588	72	10
NC_001136.10	2855872	2856006	134	10
NC_001136.10	2856021	2856128	107	10
NC_001136.10	2857834	2857853	19	10
NC_001136.10	2858037	2858051	14	10
NC_001136.10	2858530	2858538	8	10
NC_001136.10	2859258	2859379	121	10
NC_001136.10	2859803	2859822	19	10
NC_001136.10	2859978	2860076	98	10
NC_001136.10	2862388	2862527	139	10
NC_001136.10	2863165	2863267	102	10
NC_001136.10	2865074	2865106	32	10
NC_001136.10	2866325	2866420	95	10
NC_001136.10	2866583	2866668	85	10
NC_001136.10	2869608	2869738	130	10
NC_001136.10	2869939	2870039	100	10
NC_001136.10	2874660	2874675	15	10
NC_001136.10	2874814	2874950	136	10
NC_001136.10	2875121	2875159	38	10
NC_001136.10	2877065	2877199	134	10
NC_001136.10	2877796	2877896	100	10
NC_001136.10	2878405	2878468	63	10
NC_001136.10	2878679	2878804	125	10
NC_001136.10	2878838	2878944	106	10
NC_001136.10	2879248	2879331	83	10
NC_001136.10	2879482	2879571	89	10
NC_001136.10	2879593	2879708	115	10
NC_001136.10	2880001	2880121	120	10
NC_001136.10	2880602	2880618	16	10
NC_001136.10	2880912	2881118	206	10
NC_001136.10	2881472	2881505	33	10
NC_001136.10	2881992	2882023	31	10
NC_001136.10	2889677	2889709	32	10
NC_001137.3	2900462	2900494	32	1
NC_001137.3	2900646	2900682	36	1
NC_001137.3	2901381	2901411	30	1
NC_001137.3	2901620	2901638	18	1
NC_001137.3	2902144	2902244	100	1
NC_001137.3	2903146	2903187	41	1
NC_001137.3	2905447	2905464	17	1
NC_001137.3	2909836	2909851	15	1
NC_001137.3	2910052	2910086	34	1
NC_001137.3	2915740	2915939	199	1
NC_001137.3	2916503	2916547	44	1
NC_001137.3	2917145	2917167	22	1
NC_001137.3	2917926	2917958	32	1
NC_001137.3	2919601	2919610	9	1
NC_001137.3	2921373	2921462	89	1
NC_001137.3	2921647	2921752	105	1
NC_001137.3	2923370	2923437	67	1
NC_001137.3	2925407	2925414	7	1
NC_001137.3	2926462	2926536	74	1
NC_001137.3	2927288	2927338	50	1
NC_001137.3	2927747	2927987	240	1
NC_001137.3	2928438	2928610	172	1
NC_001137.3	2929128	2929281	153	1
NC_001137.3	2929659	2929933	274	1
NC_001137.3	2933500	2933585	85	1
NC_001137.3	2934617	2934664	47	1
NC_001137.3	2936507	2936650	143	1
NC_001137.3	2936965	2937101	136	1
NC_001137.3	2937627	2937734	107	1
NC_001137.3	2937910	2938019	109	1
NC_001137.3	2938144	2938315	171	1
NC_001137.3	2938403	2938561	158	1
NC_001137.3	2938950	2939018	68	1
NC_001137.3	2940439	2940516	77	1
NC_001137.3	2941214	2941314	100	1
NC_001137.3	2943461	2943606	145	1
NC_001137.3	2943656	2943772	116	1
NC_001137.3	2944227	2944286	59	1
NC_001137.3	2944576	2944686	110	1
NC_001137.3	2945357	2945365	8	1
NC_001137.3	2945830	2945949	119	1
NC_001137.3	2947545	2947552	7	1
NC_001137.3	2951468	2951509	41	2
NC_001137.3	2952912	2952991	79	2
NC_001137.3	2953538	2953567	29	2
NC_001137.3	2953757	2953876	119	2
NC_001137.3	2953963	2954072	109	2
NC_001137.3	2954680	2954704	24	2
NC_001137.3	2956700	2956717	17	2
NC_001137.3	2957247	2957287	40	2
NC_001137.3	2958316	2958367	51	2
NC_001137.3	2961044	2961101	57	2
NC_001137.3	2961313	2961318	5	2
NC_001137.3	2961592	2961746	154	2
NC_001137.3	2962225	2962229	4	2
NC_001137.3	2963171	2963547	376	2
NC_001137.3	2968423	2968589	166	2
NC_001137.3	2969131	2969169	38	2
NC_001137.3	2969461	2969470	9	2
NC_001137.3	2969692	2969794	102	2
NC_001137.3	2969872	2969987	115	2
NC_001137.3	2971566	2971651	85	2
NC_001137.3	2971686	2971695	9	2
NC_001137.3	2973086	2973276	190	2
NC_001137.3	2974769	2974847	78	2
NC_001137.3	2975020	2975140	120	2
NC_001137.3	2976879	2976946	67	2
NC_001137.3	2978135	2978270	135	2
NC_001137.3	2978449	2978474	25	2
NC_001137.3	2981192	2981204	12	2
NC_001137.3	2981849	2981925	76	2
NC_001137.3	2983422	2983436	14	2
NC_001137.3	2985534	2985537	3	2
NC_001137.3	2986243	2986350	107	2
NC_001137.3	2986423	2986543	120	2
NC_001137.3	2987885	2987945	60	2
NC_001137.3	2988662	2988942	280	2
NC_001137.3	2990193	2990302	109	2
NC_001137.3	2992177	2992320	143	2
NC_001137.3	2992531	2992709	178	2
NC_001137.3	2993536	2993683	147	2
NC_001137.3	2995397	2995408	11	2
NC_001137.3	2996260	2996365	105	2
NC_001137.3	2996665	2996788	123	2
NC_001137.3	2999141	2999160	19	2
NC_001137.3	2999922	3000121	199	2
NC_001137.3	3000347	3000555	208	2
NC_001137.3	3000645	3000725	80	2
NC_001137.3	3000881	3001056	175	2
NC_001137.3	3001363	3001372	9	2
NC_001137.3	3001931	3001941	10	2
NC_001137.3	3002259	3002436	177	2
NC_001137.3	3002805	3002934	129	2
NC_001137.3	3004761	3004864	103	2
NC_001137.3	3006318	3006428	110	2
NC_001137.3	3006653	3006700	47	2
NC_001137.3	3006768	3006889	121	2
NC_001137.3	3006968	3007068	100	2
NC_001137.3	3007915	3007974	59	3
NC_001137.3	3010548	3010659	111	3
NC_001137.3	3011627	3011644	17	3
NC_001137.3	3013280	3013361	81	3
NC_001137.3	3014331	3014407	76	3
NC_001137.3	3015017	3015130	113	3
NC_001137.3	3015941	3015949	8	3
NC_001137.3	3019059	3019100	41	3
NC_001137.3	3020024	3020054	30	3
NC_001137.3	3020447	3020489	42	3
NC_001137.3	3021882	3021890	8	3
NC_001137.3	3022093	3022144	51	3
NC_001137.3	3022576	3022606	30	3
NC_001137.3	3023515	3023539	24	3
NC_001137.3	3024476	3024521	45	3
NC_001137.3	3025398	3025406	8	3
NC_001137.3	3025829	3025840	11	3
NC_001137.3	3029465	3029503	38	3
NC_001137.3	3029720	3029730	10	3
NC_001137.3	3030300	3030434	134	3
NC_001137.3	3030506	3030630	124	3
NC_001137.3	3030747	3030901	154	3
NC_001137.3	3031465	3031566	101	3
NC_001137.3	3031652	3031833	181	3
NC_001137.3	3031925	3032068	143	3
NC_001137.3	3033063	3033168	105	3
NC_001137.3	3034441	3034470	29	3
NC_001137.3	3034764	3034925	161	3
NC_001137.3	3035960	3036102	142	3
NC_001137.3	3036127	3036248	121	3
NC_001137.3	3036938	3037023	85	3
NC_001137.3	3037347	3037469	122	3
NC_001137.3	3037668	3037763	95	3
NC_001137.3	3038191	3038320	129	3
NC_001137.3	3038766	3038856	90	3
NC_001137.3	3039419	3039446	27	3
NC_001137.3	3039538	3039653	115	3
NC_001137.3	3039922	3040013	91	3
NC_001137.3	3040275	3040285	10	3
NC_001137.3	3040569	3040753	184	3
NC_001137.3	3041453	3041464	11	3
NC_001137.3	3041609	3041674	65	3
NC_001137.3	3041944	3041947	3	3
NC_001137.3	3042034	3042135	101	3
NC_001137.3	3042279	3042430	151	3
NC_001137.3	3042976	3043077	101	3
NC_001137.3	3043131	3043246	115	3
NC_001137.3	3043612	3043722	110	3
NC_001137.3	3043730	3043763	33	3
NC_001137.3	3043951	3044029	78	3
NC_001137.3	3044038	3044146	108	3
NC_001137.3	3045271	3045279	8	3
NC_001137.3	3048000	3048051	51	3
NC_001137.3	3048304	3048364	60	3
NC_001137.3	3048620	3048799	179	3
NC_001137.3	3049015	3049050	35	3
NC_001137.3	3049138	3049271	133	3
NC_001137.3	3049283	3049445	162	3
NC_001137.3	3049599	3049749	150	3
NC_001137.3	3054522	3054553	31	3
NC_001137.3	3055154	3055160	6	3
NC_001137.3	3056300	3056404	104	3
NC_001137.3	3058120	3058160	40	3
NC_001137.3	3059601	3059719	118	3
NC_001137.3	3059995	3060053	58	3
NC_001137.3	3060655	3060662	7	3
NC_001137.3	3060944	3061012	68	3
NC_001137.3	3061472	3061503	31	3
NC_001137.3	3062474	3062607	133	3
NC_001137.3	3063280	3063360	80	3
NC_001137.3	3064480	3064554	74	3
NC_001137.3	3067096	3067161	65	4
NC_001137.3	3067990	3068093	103	4
NC_001137.3	3068407	3068486	79	4
NC_001137.3	3068783	3068813	30	4
NC_001137.3	3069725	3069746	21	4
NC_001137.3	3070297	3070308	11	4
NC_001137.3	3070572	3070666	94	4
NC_001137.3	3070941	3071066	125	4
NC_001137.3	3071074	3071230	156	4
NC_001137.3	3071543	3071659	116	4
NC_001137.3	3071932	3072157	225	4
NC_001137.3	3073018	3073024	6	4
NC_001137.3	3073331	3073382	51	4
NC_001137.3	3076300	3076303	3	4
NC_001137.3	3076659	3076740	81	4
NC_001137.3	3077253	3077371	118	4
NC_001137.3	3079608	3079650	42	4
NC_001137.3	3083278	3083352	74	4
NC_001137.3	3084644	3084689	45	4
NC_001137.3	3088429	3088610	181	4
NC_001137.3	3092023	3092245	222	4
NC_001137.3	3093807	3093813	6	4
NC_001137.3	3094082	3094142	60	4
NC_001137.3	3098991	3099103	112	4
NC_001137.3	3099533	3099580	47	4
NC_001137.3	3099901	3099903	2	4
NC_001137.3	3102311	3102422	111	4
NC_001137.3	3102485	3102602	117	4
NC_001137.3	3105238	3105305	67	4
NC_001137.3	3105486	3105595	109	4
NC_001137.3	3106790	3106799	9	4
NC_001137.3	3107192	3107202	10	4
NC_001137.3	3107429	3107440	11	4
NC_001137.3	3108897	3108903	6	4
NC_001137.3	3109061	3109159	98	4
NC_001137.3	3109328	3109429	101	4
NC_001137.3	3109466	3109567	101	4
NC_001137.3	3109726	3109783	57	4
NC_001137.3	3110651	3110659	8	4
NC_001137.3	3111430	3111446	16	4
NC_001137.3	3111486	3111673	187	4
NC_001137.3	3112788	3112801	13	4
NC_001137.3	3113354	3113372	18	4
NC_001137.3	3113769	3113787	18	4
NC_001137.3	3114890	3114997	107	4
NC_001137.3	3115085	3115242	157	4
NC_001137.3	3116678	3116742	64	4
NC_001137.3	3117197	3117328	131	4
NC_001137.3	3119100	3119151	51	4
NC_001137.3	3120291	3120448	157	4
NC_001137.3	3120475	3120535	60	4
NC_001137.3	3124795	3124802	7	5
NC_001137.3	3125373	3125486	113	5
NC_001137.3	3126807	3126862	55	5
NC_001137.3	3130443	3130636	193	5
NC_001137.3	3130893	3130989	96	5
NC_001137.3	3131399	3131481	82	5
NC_001137.3	3131498	3131531	33	5
NC_001137.3	3131796	3131839	43	5
NC_001137.3	3132127	3132188	61	5
NC_001137.3	3132607	3132609	2	5
NC_001137.3	3133558	3133675	117	5
NC_001137.3	3133765	3133892	127	5
NC_001137.3	3134301	3134320	19	5
NC_001137.3	3134571	3134644	73	5
NC_001137.3	3136306	3136358	52	5
NC_001137.3	3136869	3136871	2	5
NC_001137.3	3139147	3139156	9	5
NC_001137.3	3139773	3139807	34	5
NC_001137.3	3140967	3141060	93	5
NC_001137.3	3142658	3142673	15	5
NC_001137.3	3143135	3143220	85	5
NC_001137.3	3143835	3143935	100	5
NC_001137.3	3144474	3144592	118	5
NC_001137.3	3144836	3144844	8	5
NC_001137.3	3145130	3145135	5	5
NC_001137.3	3148092	3148239	147	5
NC_001137.3	3148333	3148356	23	5
NC_001137.3	3149323	3149333	10	5
NC_001137.3	3150004	3150137	133	5
NC_001137.3	3151751	3151867	116	5
NC_001137.3	3151916	3151937	21	5
NC_001137.3	3152600	3152607	7	5
NC_001137.3	3152677	3152781	104	5
NC_001137.3	3153062	3153171	109	5
NC_001137.3	3153422	3153597	175	5
NC_001137.3	3153965	3153975	10	5
NC_001137.3	3154573	3154691	118	5
NC_001137.3	3155155	3155231	76	5
NC_001137.3	3155655	3155972	317	5
NC_001137.3	3156305	3156314	9	5
NC_001137.3	3158011	3158188	177	5
NC_001137.3	3158358	3158379	21	5
NC_001137.3	3160169	3160171	2	5
NC_001137.3	3161343	3161454	111	5
NC_001137.3	3161759	3161874	115	5
NC_001137.3	3162110	3162128	18	5
NC_001137.3	3164097	3164316	219	5
NC_001137.3	3165495	3165528	33	5
NC_001137.3	3166223	3166328	105	5
NC_001137.3	3166880	3166910	30	5
NC_001137.3	3171720	3171750	30	5
NC_001137.3	3172780	3172859	79	5
NC_001137.3	3173442	3173453	11	5
NC_001137.3	3175817	3175951	134	5
NC_001137.3	3179177	3179334	157	5
NC_001137.3	3185024	3185116	92	6
NC_001137.3	3185325	3185353	28	6
NC_001137.3	3186393	3186403	10	6
NC_001137.3	3187108	3187317	209	6
NC_001137.3	3187627	3187661	34	6
NC_001137.3	3190603	3190800	197	6
NC_001137.3	3192306	3192319	13	6
NC_001137.3	3192508	3192515	7	6
NC_001137.3	3194064	3194117	53	6
NC_001137.3	3195277	3195319	42	6
NC_001137.3	3195934	3195987	53	6
NC_001137.3	3197609	3197782	173	6
NC_001137.3	3198709	3198721	12	6
NC_001137.3	3199198	3199337	139	6
NC_001137.3	3199647	3199748	101	6
NC_001137.3	3200134	3200192	58	6
NC_001137.3	3200539	3200605	66	6
NC_001137.3	3201067	3201173	106	6
NC_001137.3	3202149	3202179	30	6
NC_001137.3	3203532	3203536	4	6
NC_001137.3	3204252	3204337	85	6
NC_001137.3	3205863	3205928	65	6
NC_001137.3	3208733	3208848	115	6
NC_001137.3	3209078	3209122	44	6
NC_001137.3	3210709	3210823	114	6
NC_001137.3	3211583	3211694	111	6
NC_001137.3	3211699	3211804	105	6
NC_001137.3	3212093	3212105	12	6
NC_001137.3	3212112	3212150	38	6
NC_001137.3	3214398	3214462	64	6
NC_001137.3	3216128	3216352	224	6
NC_001137.3	3217373	3217459	86	6
NC_001137.3	3219590	3219593	3	6
NC_001137.3	3219608	3219624	16	6
NC_001137.3	3220120	3220266	146	6
NC_001137.3	3224523	3224547	24	6
NC_001137.3	3227341	3227381	40	6
NC_001137.3	3229436	3229546	110	6
NC_001137.3	3230199	3230218	19	6
NC_001137.3	3231563	3231764	201	6
NC_001137.3	3232664	3232702	38	6
NC_001137.3	3233050	3233128	78	6
NC_001137.3	3234744	3234758	14	6
NC_001137.3	3236382	3236383	1	6
NC_001137.3	3237032	3237147	115	6
NC_001137.3	3237810	3237888	78	6
NC_001137.3	3240450	3240562	112	7
NC_001137.3	3243420	3243539	119	7
NC_001137.3	3244042	3244188	146	7
NC_001137.3	3244353	3244363	10	7
NC_001137.3	3245216	3245245	29	7
NC_001137.3	3245538	3245619	81	7
NC_001137.3	3247614	3247624	10	7
NC_001137.3	3248173	3248310	137	7
NC_001137.3	3249020	3249030	10	7
NC_001137.3	3249744	3249899	155	7
NC_001137.3	3249967	3250091	124	7
NC_001137.3	3252018	3252028	10	7
NC_001137.3	3252392	3252504	112	7
NC_001137.3	3254323	3254337	14	7
NC_001137.3	3257274	3257306	32	7
NC_001137.3	3257809	3257813	4	7
NC_001137.3	3259796	3259908	112	7
NC_001137.3	3261672	3261680	8	7
NC_001137.3	3263151	3263257	106	7
NC_001137.3	3264969	3265082	113	7
NC_001137.3	3265338	3265429	91	7
NC_001137.3	3266964	3266977	13	7
NC_001137.3	3267140	3267213	73	7
NC_001137.3	3269299	3269410	111	7
NC_001137.3	3269626	3269637	11	7
NC_001137.3	3270555	3270669	114	7
NC_001137.3	3272393	3272481	88	7
NC_001137.3	3273468	3273482	14	7
NC_001137.3	3273588	3273695	107	7
NC_001137.3	3274174	3274271	97	7
NC_001137.3	3274865	3274985	120	7
NC_001137.3	3275159	3275171	12	7
NC_001137.3	3279630	3279766	136	7
NC_001137.3	3283419	3283527	108	7
NC_001137.3	3284182	3284194	12	7
NC_001137.3	3284362	3284370	8	7
NC_001137.3	3284688	3284711	23	7
NC_001137.3	3285681	3285756	75	7
NC_001137.3	3286598	3286699	101	7
NC_001137.3	3287058	3287177	119	7
NC_001137.3	3287921	3288030	109	7
NC_001137.3	3288608	3288663	55	7
NC_001137.3	3288832	3288842	10	7
NC_001137.3	3289608	3289679	71	7
NC_001137.3	3293631	3293682	51	7
NC_001137.3	3295407	3295616	209	7
NC_001137.3	3297130	3297229	99	8
NC_001137.3	3297602	3297621	19	8
NC_001137.3	3298832	3299029	197	8
NC_001137.3	3299225	3299282	57	8
NC_001137.3	3300001	3300015	14	8
NC_001137.3	3300725	3300825	100	8
NC_001137.3	3301402	3301511	109	8
NC_001137.3	3301560	3301568	8	8
NC_001137.3	3301735	3301745	10	8
NC_001137.3	3302085	3302151	66	8
NC_001137.3	3302323	3302508	185	8
NC_001137.3	3303700	3303789	89	8
NC_001137.3	3304735	3304954	219	8
NC_001137.3	3307176	3307182	6	8
NC_001137.3	3307351	3307360	9	8
NC_001137.3	3309028	3309134	106	8
NC_001137.3	3309783	3309898	115	8
NC_001137.3	3310447	3310548	101	8
NC_001137.3	3310734	3310747	13	8
NC_001137.3	3312027	3312127	100	8
NC_001137.3	3312886	3313038	152	8
NC_001137.3	3313863	3313997	134	8
NC_001137.3	3314709	3314712	3	8
NC_001137.3	3316559	3316647	88	8
NC_001137.3	3316845	3316888	43	8
NC_001137.3	3320022	3320090	68	8
NC_001137.3	3322567	3322698	131	8
NC_001137.3	3323063	3323089	26	8
NC_001137.3	3324215	3324315	100	8
NC_001137.3	3324852	3324959	107	8
NC_001137.3	3325020	3325142	122	8
NC_001137.3	3325908	3326020	112	8
NC_001137.3	3326189	3326305	116	8
NC_001137.3	3329121	3329139	18	8
NC_001137.3	3329324	3329365	41	8
NC_001137.3	3329381	3329484	103	8
NC_001137.3	3330958	3331100	142	8
NC_001137.3	3332729	3332747	18	8
NC_001137.3	3333350	3333430	80	8
NC_001137.3	3334973	3335106	133	8
NC_001137.3	3341636	3341742	106	8
NC_001137.3	3341748	3341862	114	8
NC_001137.3	3342044	3342115	71	8
NC_001137.3	3342445	3342453	8	8
NC_001137.3	3342902	3342974	72	8
NC_001137.3	3348109	3348179	70	8
NC_001137.3	3352083	3352159	76	8
NC_001137.3	3352407	3352424	17	8
NC_001137.3	3354308	3354381	73	9
NC_001137.3	3363405	3363532	127	9
NC_001137.3	3367536	3367543	7	9
NC_001137.3	3368152	3368264	112	9
NC_001137.3	3368449	3368451	2	9
NC_001137.3	3371947	3371963	16	9
NC_001137.3	3373707	3373720	13	9
NC_001137.3	3373944	3373992	48	9
NC_001137.3	3374825	3374902	77	9
NC_001137.3	3377211	3377220	9	9
NC_001137.3	3377441	3377445	4	9
NC_001137.3	3377672	3377717	45	9
NC_001137.3	3379085	3379245	160	9
NC_001137.3	3379354	3379463	109	9
NC_001137.3	3381622	3381631	9	9
NC_001137.3	3390777	3390906	129	9
NC_001137.3	3392030	3392061	31	9
NC_001137.3	3394121	3394202	81	9
NC_001137.3	3398689	3398800	111	9
NC_001137.3	3400044	3400153	109	9
NC_001137.3	3400606	3400698	92	9
NC_001137.3	3401511	3401576	65	9
NC_001137.3	3401838	3401953	115	9
NC_001137.3	3402115	3402314	199	9
NC_001137.3	3404678	3404686	8	9
NC_001137.3	3406754	3406813	59	9
NC_001137.3	3408818	3408912	94	9
NC_001137.3	3409812	3409927	115	9
NC_001137.3	3409952	3410047	95	9
NC_001137.3	3412286	3412294	8	10
NC_001137.3	3412465	3412579	114	10
NC_001137.3	3412596	3412721	125	10
NC_001137.3	3412795	3412926	131	10
NC_001137.3	3413169	3413243	74	10
NC_001137.3	3413489	3413547	58	10
NC_001137.3	3413753	3413784	31	10
NC_001137.3	3414773	3414878	105	10
NC_001137.3	3414928	3414991	63	10
NC_001137.3	3416018	3416026	8	10
NC_001137.3	3416526	3416555	29	10
NC_001137.3	3417293	3417306	13	10
NC_001137.3	3417871	3417909	38	10
NC_001137.3	3418548	3418594	46	10
NC_001137.3	3420035	3420053	18	10
NC_001137.3	3420506	3420523	17	10
NC_001137.3	3422197	3422211	14	10
NC_001137.3	3423938	3423956	18	10
NC_001137.3	3426120	3426128	8	10
NC_001137.3	3427609	3427761	152	10
NC_001137.3	3427939	3427951	12	10
NC_001137.3	3428104	3428106	2	10
NC_001137.3	3429714	3429763	49	10
NC_001137.3	3430550	3430613	63	10
NC_001137.3	3431535	3431541	6	10
NC_001137.3	3431685	3431786	101	10
NC_001137.3	3432732	3432794	62	10
NC_001137.3	3433747	3433889	142	10
NC_001137.3	3434456	3434465	9	10
NC_001137.3	3434659	3434865	206	10
NC_001137.3	3434873	3434978	105	10
NC_001137.3	3437307	3437313	6	10
NC_001137.3	3437419	3437569	150	10
NC_001137.3	3438305	3438317	12	10
NC_001137.3	3440141	3440248	107	10
NC_001137.3	3441592	3441709	117	10
NC_001137.3	3442629	3442705	76	10
NC_001137.3	3443370	3443480	110	10
NC_001137.3	3444285	3444404	119	10
NC_001137.3	3445927	3446034	107	10
NC_001137.3	3447504	3447527	23	10
NC_001137.3	3448601	3448614	13	10
NC_001137.3	3449790	3449877	87	10
NC_001137.3	3450050	3450089	39	10
NC_001137.3	3450326	3450329	3	10
NC_001137.3	3450640	3450727	87	10
NC_001137.3	3451555	3451569	14	10
NC_001137.3	3451944	3452023	79	10
NC_001137.3	3452352	3452469	117	10
NC_001137.3	3453530	3453659	129	10
NC_001137.3	3454175	3454275	100	10
NC_001137.3	3454353	3454458	105	10
NC_001137.3	3456092	3456095	3	10
NC_001137.3	3456286	3456415	129	10
NC_001137.3	3456677	3456789	112	10
NC_001137.3	3456874	3456986	112	10
NC_001137.3	3457250	3457303	53	10
NC_001137.3	3457338	3457450	112	10
NC_001137.3	3457476	3457670	194	10
NC_001137.3	3457752	3457848	96	10
NC_001137.3	3458038	3458167	129	10
NC_001137.3	3458983	3459116	133	10
NC_001137.3	3459210	3459328	118	10
NC_001137.3	3459477	3459520	43	10
NC_001138.5	3473523	3473597	74	1
NC_001138.5	3477475	3477591	116	1
NC_001138.5	3486362	3486380	18	1
NC_001138.5	3487566	3487581	15	1
NC_001138.5	3487953	3488147	194	1
NC_001138.5	3488681	3488867	186	1
NC_001138.5	3494079	3494136	57	1
NC_001138.5	3494283	3494407	124	1
NC_001138.5	3494680	3494713	33	1
NC_001138.5	3494993	3495004	11	1
NC_001138.5	3495125	3495210	85	1
NC_001138.5	3496016	3496086	70	2
NC_001138.5	3496988	3497004	16	2
NC_001138.5	3499466	3499491	25	2
NC_001138.5	3500690	3500815	125	2
NC_001138.5	3500850	3500968	118	2
NC_001138.5	3503119	3503240	121	2
NC_001138.5	3503509	3503615	106	2
NC_001138.5	3504981	3504996	15	2
NC_001138.5	3505496	3505592	96	2
NC_001138.5	3506129	3506195	66	2
NC_001138.5	3506309	3506345	36	2
NC_001138.5	3506817	3506870	53	2
NC_001138.5	3507046	3507166	120	2
NC_001138.5	3507839	3507870	31	2
NC_001138.5	3509178	3509192	14	2
NC_001138.5	3509720	3509790	70	2
NC_001138.5	3511306	3511388	82	2
NC_001138.5	3511523	3511584	61	2
NC_001138.5	3511871	3511885	14	2
NC_001138.5	3512595	3512708	113	2
NC_001138.5	3512915	3512927	12	2
NC_001138.5	3517929	3517947	18	2
NC_001138.5	3520055	3520210	155	2
NC_001138.5	3520578	3520595	17	2
NC_001138.5	3521494	3521616	122	2
NC_001138.5	3521937	3522045	108	2
NC_001138.5	3523534	3523708	174	3
NC_001138.5	3524161	3524170	9	3
NC_001138.5	3526580	3526711	131	3
NC_001138.5	3528103	3528123	20	3
NC_001138.5	3528990	3529022	32	3
NC_001138.5	3529319	3529325	6	3
NC_001138.5	3533582	3533889	307	3
NC_001138.5	3534854	3534894	40	3
NC_001138.5	3535368	3535380	12	3
NC_001138.5	3536986	3537009	23	3
NC_001138.5	3537741	3538037	296	3
NC_001138.5	3539615	3539636	21	3
NC_001138.5	3541889	3541899	10	3
NC_001138.5	3543533	3543632	99	3
NC_001138.5	3544226	3544268	42	3
NC_001138.5	3545138	3545241	103	3
NC_001138.5	3546217	3546232	15	3
NC_001138.5	3550107	3550205	98	4
NC_001138.5	3553066	3553177	111	4
